ANNO;ATECO25;ATECO22;CODICE_FISCALE;CODICE_REG;CODICE_UNITA;RAGIONE_SOCIALE;DESCRIZIONE_FORMA GIURIDICA;FG;FLAG_S13;STATO;
2025;84111;84111;00301390795;18;59500;COMUNE DI LAMEZIA TERME;Comuni;2430;1;1;
2025;84111;84111;00309230126;03;61227;COMUNE DI MONVALLE;Comuni;2430;1;1;
2025;84131;84132;80000950305;06;699352;ENTE TUTELA PATRIMONIO ITTICO (ETPI);Altri enti e istituzioni pubbliche locali;2791;1;1;
2025;84111;84111;87003770150;03;728570;COMUNE DI CAPONAGO;Comuni;2430;1;1;
2025;84121;84121;97743230159;03;30596203;AGENZIA DI CONTROLLO DEL SISTEMA SOCIO SANITARIO LOMBARDO;Agenzie Regionali Sanitarie e Aziende ed Enti di supporto al SSN;2757;1;1;
2025;84111;84111;00303550602;12;60005;COMUNE DI GUARCINO;Comuni;2430;1;1;
2025;84111;84111;80001490871;19;699738;COMUNE DI ADRANO;Comuni;2430;1;1;
2025;84111;84111;00377100060;01;11119484;COMUNE DI RIVARONE;Comuni;2430;1;1;
2025;84111;84111;80003110956;20;11135992;COMUNE DI SIAPICCIA;Comuni;2430;1;1;
2025;84123;84123;97189310820;19;21673551;AUTORITA' AMBITO TERRITORIALE OTTIMALE 1 PALERMO IN LIQUIDAZIONE COATTA AMMINISTRATIVA;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84111;84111;01258050788;18;11127452;COMUNE DI SARACENA;Comuni;2430;1;1;
2025;84111;84111;00388490039;01;75542;COMUNE DI BAVENO;Comuni;2430;1;1;
2025;84111;84111;00683030233;05;128585;COMUNE DI AFFI;Comuni;2430;1;1;
2025;84111;84111;82500250012;01;11141982;COMUNE DI VERRUA SAVOIA;Comuni;2430;1;1;
2025;84111;84111;80003010024;01;11135962;COMUNE DI CASANOVA ELVO;Comuni;2430;1;1;
2025;84111;84111;02031600154;03;423382;COMUNE DI CODOGNO;Comuni;2430;1;1;
2025;84111;84111;82000530608;12;11141066;COMUNE DI VICALVI;Comuni;2430;1;1;
2025;84111;84111;00346420508;09;68139;COMUNE DI ORCIANO PISANO;Comuni;2430;1;1;
2025;84111;84111;00236840120;03;44473;COMUNE DI GERENZANO;Comuni;2430;1;1;
2025;84111;84111;80005220902;20;11136544;COMUNE DI ROMANA;Comuni;2430;1;1;
2025;93299;93299;00222450132;03;40961;BRUNATE - S.R.L. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;84123;84123;90000540865;19;729015;AZIENDA SPECIALE SILVO PASTORALE;Altri enti e istituzioni pubbliche locali;1620;1;1;
2025;70200;70220;00263570103;07;50442;FINPORTO DI GENOVA SRL;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;84123;84123;95190900167;03;27438622;UFFICIO D'AMBITO PROVINCIA DI BERGAMO;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);1620;1;1;
2025;85320;85320;00867240145;03;23777228;APF VALTELLINA - AZIENDA DI PROMOZIONE E FORMAZIONE DELLA VALTELLINA;Agenzia ed enti regionali e provinciali per la formazione, la ricerca e l'ambiente;1620;1;1;
2025;84111;84111;00394550784;18;11119667;COMUNE DI SANT'AGATA DI ESARO;Comuni;2430;1;1;
2025;84111;84111;85003250017;01;11128801;COMUNE DI PINASCA;Comuni;2430;1;1;
2025;84111;84111;00249350901;20;47131;COMUNE DI ALGHERO;Comuni;2430;1;1;
2025;84111;84111;00512950049;01;11121151;COMUNE DI LEQUIO BERRIA;Comuni;2430;1;1;
2025;84111;84111;02852600044;01;20115012;COMUNE DI CASTELLINO TANARO;Comuni;2430;1;1;
2025;85402;85420;93009870234;05;752236;UNIVERSITA' DEGLI STUDI DI VERONA;Universita' pubbliche;2620;1;1;
2025;84111;84111;00138700513;09;11116537;COMUNE DI CASTEL FOCOGNANO;Comuni;2430;1;1;
2025;84111;84111;80003950047;01;11136210;COMUNE DI ROCCABRUNA;Comuni;2430;1;1;
2025;84111;84111;91120860407;08;25617003;UNIONE DI COMUNI MONTANA VALMARECCHIA;Unioni di comuni;2450;1;1;
2025;84111;84111;81000470690;13;716682;COMUNE DI ATESSA;Comuni;2430;1;1;
2025;84111;84111;83007340157;03;725097;COMUNE DI TRIUGGIO;Comuni;2430;1;1;
2025;39000;39000;02734620848;19;29517798;SOCIETA' PER LA REGOLAMENTAZIONE DEL SERVIZIO DI GESTIONE RIFIUTI A.T.O. N.4 AGRIGENTO PROVINCIA EST S.C.R.L.;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);1520;1;1;
2025;91110;91010;93027790810;19;12567522;BIBLIOTECA FARDELLIANA;Altri enti e istituzioni pubbliche locali;2791;1;1;
2025;84111;84111;00324270834;19;64337;COMUNE DI MOTTA D'AFFERMO;Comuni;2430;1;1;
2025;85402;85420;80007610522;09;704878;UNIVERSITA' PER STRANIERI DI SIENA;Istituti di istruzione universitaria pubblici;2620;1;1;
2025;84111;84111;80002350702;14;700418;COMUNE DI VINCHIATURO;Comuni;2430;1;1;
2025;84111;84111;86003530184;03;728110;COMUNE DI CECIMA;Comuni;2430;1;1;
2025;84111;84111;80003610054;01;701513;COMUNE DI MONCALVO;Comuni;2430;1;1;
2025;84111;84111;01035470150;03;205045;COMUNE DI MAIRAGO;Comuni;2430;1;1;
2025;86220;86220;01062990096;07;211325;AZIENDA SOCIOSANITARIA LIGURE 2;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;02677680023;01;32105519;COMUNE DI QUAREGNA CERRETO;Comuni;2430;1;1;
2025;84111;84111;00180270886;19;30074;COMUNE DI RAGUSA;Comuni;2430;1;1;
2025;84111;84111;00662780162;03;124847;COMUNE DI CALCINATE;Comuni;2430;1;1;
2025;84111;84111;80010490755;16;706863;COMUNE DI VERNOLE;Comuni;2430;1;1;
2025;84111;84111;02399660063;01;29045143;UNIONE DEI COMUNI CINQUE TERRE DEL MONFERRATO;Unioni di comuni;2450;1;1;
2025;84111;84111;00114480866;19;13998;COMUNE DI SPERLINGA;Comuni;2430;1;1;
2025;84111;84111;82006290603;12;722405;COMUNE DI ROCCA D'ARCE;Comuni;2430;1;1;
2025;84111;84111;81003590593;12;11140487;COMUNE DI MONTE SAN BIAGIO;Comuni;2430;1;1;
2025;36000;36000;02579170644;15;25935056;MO.SE. S.P.A. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00105700454;09;10713085;COMUNE DI VILLAFRANCA IN LUNIGIANA;Comuni;2430;1;1;
2025;84111;84111;80004590677;13;26159;COMUNE DI CROGNALETO;Comuni;2430;1;1;
2025;84111;84111;00221110687;13;40579;COMUNE DI CEPAGATTI;Comuni;2430;1;1;
2025;84111;84111;00285810800;18;55852;COMUNE DI MOTTA SAN GIOVANNI;Comuni;2430;1;1;
2025;84111;84111;86000470830;19;727837;COMUNE DI GIOIOSA MAREA;Comuni;2430;1;1;
2025;84111;84111;80003430040;01;11136072;COMUNE DI ARGENTERA;Comuni;2430;1;1;
2025;84111;84111;00178930558;10;29757;COMUNE DI NARNI;Comuni;2430;1;1;
2025;84111;84111;00296950090;07;58398;COMUNE DI SASSELLO;Comuni;2430;1;1;
2025;84111;84111;00680420130;03;11122830;COMUNE DI BLESSAGNO;Comuni;2430;1;1;
2025;84111;84111;82002050027;01;11141377;COMUNE DI SCOPELLO;Comuni;2430;1;1;
2025;84111;84111;82001630845;19;720856;COMUNE DI RAVANUSA;Comuni;2430;1;1;
2025;84111;84111;00564160133;03;106588;COMUNE DI MONGUZZO;Comuni;2430;1;1;
2025;84111;84111;80003390848;19;701317;COMUNE DI SANTO STEFANO QUISQUINA;Comuni;2430;1;1;
2025;84111;84111;00269750196;03;51940;COMUNE DI OLMENETA;Comuni;2430;1;1;
2025;84111;84111;00231300526;09;43288;COMUNE DI PIENZA;Comuni;2430;1;1;
2025;84111;84111;00339040388;08;66796;COMUNE DI CODIGORO;Comuni;2430;1;1;
2025;84111;84111;81000430769;17;12514505;COMUNE DI SAN CHIRICO RAPARO;Comuni;2430;1;1;
2025;84111;84111;90020700523;09;25499740;UNIONE DEI COMUNI VALDICHIANA SENESE;Unioni di comuni;2450;1;1;
2025;88990;88990;93115900610;15;32896490;CONSORZIO DEI SERVIZI SOCIALI E SOCIO-SANITARI DELL'AMBITO TERRITORIALE C08;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;03686280136;03;31046760;COMUNE DI ALTA VALLE INTELVI;Comuni;2430;1;1;
2025;72102;72190;03886031008;12;3571041;CONSORZIO INTERUNIVERSITARIO NAZIONALE PER L'INFORMATICA - C.I.N.I.;Consorzi interuniversitari di ricerca;2740;1;1;
2025;84111;84111;01347010918;20;26279254;COMUNITA' MONTANA N. 5 DEL NUORESE-GENNARGENTU-SUPRAMONTE-BARBAGIA;Comunita' montane;2440;1;1;
2025;84111;84111;82000550309;06;11141074;COMUNE DI OSOPPO;Comuni;2430;1;1;
2025;88990;88990;92062640641;15;23377840;CONSORZIO DEI SERVIZI SOCIALI AMBITO A/5 - REGIONE CAMPANIA;Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84111;84111;90044930049;01;27419708;UNIONE DI COMUNITA' COLLINARE ROERO TARTUFO ED ARNEIS;Unioni di comuni;2450;1;1;
2025;84139;84139;03630270548;10;31882153;AGENZIA REGIONALE PER LE POLITICHE ATTIVE DEL LAVORO (ARPAL) - UMBRIA;Agenzie regionali del lavoro;2758;1;1;
2025;85690;85600;80000880908;20;699306;ENTE REGIONALE PER IL DIRITTO ALLO STUDIO UNIVERSITARIO DI SASSARI;Agenzie, enti e consorzi per il diritto allo studio universitario;2791;1;1;
2025;84111;84111;00374200715;16;10780342;AMMINISTRAZIONE PROVINCIALE DI FOGGIA;Province e Città Metropolitane;2420;1;1;
2025;84111;84111;00715310728;16;134233;COMUNE DI TERLIZZI;Comuni;2430;1;1;
2025;84111;84111;00807960158;03;152837;COMUNE DI LEGNANO;Comuni;2430;1;1;
2025;84111;84111;81003630605;12;718402;COMUNE DI CORENO AUSONIO;Comuni;2430;1;1;
2025;84111;84111;00226360527;09;42032;COMUNE DI SAN CASCIANO DEI BAGNI;Comuni;2430;1;1;
2025;84111;84111;00232380212;04;43547;COMUNE DI MARLENGO;Comuni;2430;1;1;
2025;84111;84111;00450610175;03;86455;COMUNE DI ROVATO;Comuni;2430;1;1;
2025;84111;84111;00463680751;16;88777;COMUNE DI TREPUZZI;Comuni;2430;1;1;
2025;84111;84111;00471410183;03;90372;COMUNE DI MEZZANINO;Comuni;2430;1;1;
2025;84111;84111;00484680186;03;93033;COMUNE DI ROGNANO;Comuni;2430;1;1;
2025;84111;84111;00249480690;13;11117969;COMUNE DI FRISA;Comuni;2430;1;1;
2025;84111;84111;00326540093;07;11118961;COMUNE DI ARNASCO;Comuni;2430;1;1;
2025;84111;84111;00323430793;18;11118910;COMUNE DI SAN COSTANTINO CALABRO;Comuni;2430;1;1;
2025;84111;84111;00067590703;14;4991;COMUNE DI CIVITACAMPOMARANO;Comuni;2430;1;1;
2025;84123;84123;93019960298;05;19033730;CONSIGLIO DI BACINO POLESINE;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84111;84111;81001430552;10;11140088;COMUNE DI CASTEL GIORGIO;Comuni;2430;1;1;
2025;84111;84111;00074690959;20;11116069;COMUNE DI BARATILI SAN PIETRO;Comuni;2430;1;1;
2025;84121;84121;93496810727;16;32108974;AGENZIA REGIONALE STRATEGICA PER LA SALUTE E IL SOCIALE - A.RE.S.S.;Agenzie Regionali Sanitarie e Aziende ed Enti di supporto al SSN;2757;1;1;
2025;84111;84111;00248590903;20;11117954;COMUNE DI LURAS;Comuni;2430;1;1;
2025;84111;84111;82001410289;05;11141241;COMUNE DI STANGHELLA;Comuni;2430;1;1;
2025;84111;84111;92039100703;14;18744799;UNIONE DEI COMUNI MEDIO SANNIO;Unioni di comuni;2450;1;1;
2025;84111;84111;92033080927;20;11150542;COMUNE DI MONSERRATO;Comuni;2430;1;1;
2025;84111;84111;80003990761;17;701866;COMUNITA' MONTANA ALTO BASENTO - IN LIQUIDAZIONE;Comunita' montane;2440;1;1;
2025;84111;84111;81000130237;05;716461;COMUNE DI FERRARA DI MONTE BALDO;Comuni;2430;1;1;
2025;84111;84111;83003030067;01;11142496;COMUNE DI ROCCAFORTE LIGURE;Comuni;2430;1;1;
2025;84111;84111;84002090714;16;11142973;COMUNE DI SAN PAOLO DI CIVITATE;Comuni;2430;1;1;
2025;84111;84111;80022310827;19;11138713;COMUNE DI TERRASINI;Comuni;2430;1;1;
2025;84139;84139;97474140585;12;25223801;AGENZIA ITALIANA PER LA GIOVENTU';Enti produttori di servizi assistenziali, ricreativi e culturali;2230;1;1;
2025;84111;84111;00523930188;03;100433;COMUNE DI CARBONARA AL TICINO;Comuni;2430;1;1;
2025;84111;84111;00548170133;03;104154;COMUNE DI BALLABIO;Comuni;2430;1;1;
2025;84111;84111;00564480127;03;106659;COMUNE DI GOLASECCA;Comuni;2430;1;1;
2025;84111;84111;00602460131;03;113114;COMUNE DI LURAGO MARINONE;Comuni;2430;1;1;
2025;84111;84111;81000490201;03;716694;COMUNE DI CASALMORO;Comuni;2430;1;1;
2025;72102;72190;80126810581;12;7529336;ISTITUTO NAZIONALE DI ALTA MATEMATICA FRANCESCO SEVERI - INDAM;Enti e istituzioni di ricerca;2711;1;1;
2025;84111;84111;00627950827;19;118483;COMUNE DI LERCARA FRIDDI;Comuni;2430;1;1;
2025;84111;84111;00144460250;05;11116619;COMUNE DI LIVINALLONGO DEL COL DI LANA;Comuni;2430;1;1;
2025;84111;84111;00686080136;03;129148;COMUNE DI OLTRONA DI SAN MAMETTE;Comuni;2430;1;1;
2025;84111;84111;01226640637;15;249219;COMUNE DI TUFINO;Comuni;2430;1;1;
2025;84111;84111;03365620156;03;544456;COMUNE DI BERNATE TICINO;Comuni;2430;1;1;
2025;84111;84111;01421240480;09;295560;COMUNE DI REGGELLO;Comuni;2430;1;1;
2025;84111;84111;01582160832;19;332652;COMUNE DI FLORESTA;Comuni;2430;1;1;
2025;84111;84111;00125710079;02;11116415;COMUNE DI ISSOGNE;Comuni;2430;1;1;
2025;84111;84111;00928960103;07;11125033;COMUNE DI ORERO;Comuni;2430;1;1;
2025;84123;84123;93039560292;05;31923148;CONSIGLIO DI BACINO ROVIGO;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84111;84111;00579480161;03;109092;COMUNE DI ENTRATICO;Comuni;2430;1;1;
2025;84111;84111;00463010652;15;11120555;COMUNE DI ATRANI;Comuni;2430;1;1;
2025;84111;84111;80003550193;03;15732034;COMUNE DI CROTTA D ADDA;Comuni;2430;1;1;
2025;84111;84111;92034410065;01;30560248;UNIONE MONTANA TERRE ALTE;Unioni di comuni;2450;1;1;
2025;88990;88990;07584640010;01;12609218;CONSORZIO INTERCOMUNALE SOCIO ASSISTENZIALE C.I.S.A. 31;Consorzi di servizi socio assistenziali costituiti tra Enti Locali;2740;1;1;
2025;84111;84111;01211910953;20;31048784;UNIONE DEI COMUNI COSTA DEL SINIS TERRA DEI GIGANTI;Unioni di comuni;2450;1;1;
2025;84111;84111;80006410213;04;703937;COMUNE DI CASTELROTTO;Comuni;2430;1;1;
2025;84111;84111;00455600171;03;10697367;COMUNE DI PASSIRANO;Comuni;2430;1;1;
2025;84111;84111;00543740658;15;103563;COMUNE DI BRACIGLIANO;Comuni;2430;1;1;
2025;84111;84111;00296990096;07;11118573;COMUNE DI NOLI;Comuni;2430;1;1;
2025;84111;84111;81001210723;16;717149;COMUNE DI ANDRIA;Comuni;2430;1;1;
2025;41000;41200;03348300280;05;15029603;URBANIA S.P.A. IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;95026510248;05;760838;COMUNE DI SANDRIGO;Comuni;2430;1;1;
2025;84111;84111;00410380042;01;11119823;COMUNE DI VICOFORTE;Comuni;2430;1;1;
2025;84111;84111;84000410658;15;11142827;COMUNE DI FUTANI;Comuni;2430;1;1;
2025;84111;84111;00471090035;01;11120674;COMUNE DI AGRATE CONTURBIA;Comuni;2430;1;1;
2025;84111;84111;00827390725;16;11124002;COMUNE DI SANNICANDRO DI BARI;Comuni;2430;1;1;
2025;84111;84111;80001970948;14;11135760;COMUNE DI MONTENERO VAL COCCHIARA;Comuni;2430;1;1;
2025;84111;84111;80005130648;15;702889;COMUNE DI VENTICANO;Comuni;2430;1;1;
2025;84111;84111;84000550180;03;725584;COMUNE DI CASANOVA LONATI;Comuni;2430;1;1;
2025;84111;84111;00162710628;15;11116848;COMUNE DI CAMPOLATTARO;Comuni;2430;1;1;
2025;84111;84111;00180530552;10;11117095;COMUNE DI ALVIANO;Comuni;2430;1;1;
2025;84111;84111;00206070054;01;11117445;COMUNE DI MOMBERCELLI;Comuni;2430;1;1;
2025;84111;84111;80006460721;16;703981;COMUNE DI TORITTO;Comuni;2430;1;1;
2025;84111;84111;84002100588;12;7553185;XI COMUNITA' MONTANA DEI CASTELLI ROMANI E PRENESTINI;Comunita' montane;2440;1;1;
2025;84111;84111;85001330134;03;727180;COMUNE DI SANTA MARIA HOE';Comuni;2430;1;1;
2025;91110;91010;80004420065;01;3997899;CONSORZIO PER L'ISTITUTO PER LA STORIA DELLA RESISTENZA DELLA PROVINCIA DI ALESSANDRIA;Consorzi tra amministrazioni locali;2740;1;1;
2025;84111;84111;00211890330;08;38326;COMUNE DI PONTENURE;Comuni;2430;1;1;
2025;63910;63120;05468660484;09;22261079;FONDAZIONE SISTEMA TOSCANA;Altri enti e istituzioni pubbliche locali;1720;1;1;
2025;84111;84111;00524380011;01;100506;COMUNE DI COLLEGNO;Comuni;2430;1;1;
2025;84111;84111;00614510485;09;115523;COMUNE DI MONTELUPO FIORENTINO;Comuni;2430;1;1;
2025;84111;84111;80003210863;19;701144;COMUNE DI BARRAFRANCA;Comuni;2430;1;1;
2025;84111;84111;00270680226;04;52157;COMUNE DI CAVALESE;Comuni;2430;1;1;
2025;84111;84111;00602060139;03;113041;COMUNE DI VILLA GUARDIA;Comuni;2430;1;1;
2025;84111;84111;85000850835;19;727120;COMUNE DI CASTEL DI LUCIO;Comuni;2430;1;1;
2025;91420;91040;91019760908;20;13110120;ENTE PARCO NAZIONALE DELL' ARCIPELAGO DI LA MADDALENA;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;84111;84111;81001530021;01;15222076;COMUNE DI TOLLEGNO;Comuni;2430;1;1;
2025;84111;84111;93036320039;01;29375069;UNIONE MONTANA DEL CUSIO E DEL MOTTARONE;Unioni di comuni;2450;1;1;
2025;84111;84111;00439260357;08;11120153;COMUNE DI GUASTALLA;Comuni;2430;1;1;
2025;84111;84111;00192560241;05;33434;COMUNE DI RECOARO TERME;Comuni;2430;1;1;
2025;84111;84111;84507570152;03;726931;COMUNE DI LODI;Comuni;2430;1;1;
2025;85402;85420;94086360214;04;21662827;SCUOLA PROVINCIALE SUPERIORE DI SANITA' CLAUDIANA;Altri enti e istituzioni pubbliche locali;2791;1;1;
2025;91420;91040;96009220045;01;762500;ENTE DI GESTIONE DELLE AREE PROTETTE DELLE ALPI MARITTIME;Consorzi e enti gestori di parchi e aree naturali protette;2751;1;1;
2025;94999;94999;80118410580;12;715076;LEGA ITALIANA PER LA LOTTA CONTRO I TUMORI;Enti produttori di servizi assistenziali, ricreativi e culturali;2790;1;1;
2025;84111;84111;00162440937;06;11116844;COMUNE DI FONTANAFREDDA;Comuni;2430;1;1;
2025;84111;84111;80003190057;01;11136013;COMUNE DI CASTELLERO;Comuni;2430;1;1;
2025;84111;84111;92042030053;01;19729096;UNIONE DEI COMUNI DELLA COMUNITA' COLLINARE MONFERRATO VALLE VERSA;Unioni di comuni;2450;1;1;
2025;68200;68200;02557540214;04;24698022;AREALE BOLZANO - ABZ S.R.L.;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;84111;84111;82001030921;20;11141177;COMUNE DI USSARAMANNA;Comuni;2430;1;1;
2025;62900;62090;15376371009;12;32543103;PAGOPA S.P.A.;Enti produttori di servizi economici;1350;1;1;
2025;84111;84111;80000870701;14;699298;COMUNE DI CAMPODIPIETRA;Comuni;2430;1;1;
2025;84111;84111;80005730660;13;11136694;COMUNE DI ROCCA DI MEZZO;Comuni;2430;1;1;
2025;84111;84111;93110320236;05;17391753;UNIONE VERONESE TARTAROTIONE;Unioni di comuni;2450;1;1;
2025;84111;84111;00237070362;08;44517;COMUNE DI NONANTOLA;Comuni;2430;1;1;
2025;84111;84111;82000610012;01;11141088;COMUNE DI MORIONDO TORINESE;Comuni;2430;1;1;
2025;84111;84111;80010590307;06;11137642;COMUNE DI LUSEVERA;Comuni;2430;1;1;
2025;84111;84111;80025760820;19;711532;COMUNE DI SAN GIUSEPPE JATO;Comuni;2430;1;1;
2025;84111;84111;00471320184;03;90353;COMUNE DI BEREGUARDO;Comuni;2430;1;1;
2025;84111;84111;81000330647;15;11321261;COMUNITA' MONTANA ZONA DELL'UFITA;Comunita' montane;2440;1;1;
2025;84111;84111;85001370130;03;727188;COMUNE DI CASSAGO BRIANZA;Comuni;2430;1;1;
2025;84111;84111;00219260692;13;40118;COMUNE DI TORRICELLA PELIGNA;Comuni;2430;1;1;
2025;91420;91040;03706060757;16;20944328;CONSORZIO DI GESTIONE AREA MARINA PROTETTA PORTO CESAREO;Consorzi e enti gestori di parchi e aree naturali protette;2740;1;1;
2025;84111;84111;82000330033;01;11141018;COMUNE DI MAGGIORA;Comuni;2430;1;1;
2025;84111;84111;00449510049;01;15294691;COMUNE DI BORGO SAN DALMAZZO;Comuni;2430;1;1;
2025;84111;84111;80014150686;13;708538;COMUNE DI MOSCUFO;Comuni;2430;1;1;
2025;84111;84111;82002770269;05;721442;COMUNE DI SANTA LUCIA DI PIAVE;Comuni;2430;1;1;
2025;84111;84111;00099010076;02;11116193;COMUNE DI AYMAVILLES;Comuni;2430;1;1;
2025;91120;91010;80004170413;11;702051;ENTE OLIVIERI;Altri enti e istituzioni pubbliche locali;1720;1;1;
2025;86100;86101;03775830981;03;30452226;AZIENDA SOCIO SANITARIA TERRITORIALE DELLA VALCAMONICA;Aziende ospedaliere pubbliche;2500;1;1;
2025;84111;84111;01777400019;01;376157;COMUNE DI LEINI;Comuni;2430;1;1;
2025;84111;84111;00277280095;07;53801;COMUNE DI STELLA;Comuni;2430;1;1;
2025;84111;84111;80006940029;01;11136941;COMUNE DI VILLA DEL BOSCO;Comuni;2430;1;1;
2025;84111;84111;82002910105;07;11141517;COMUNE DI BORZONASCA;Comuni;2430;1;1;
2025;86220;86220;04008300750;16;24073810;AZIENDA SANITARIA LOCALE DI LECCE;Aziende sanitarie locali;2500;1;1;
2025;84111;84111;00297950792;18;58632;COMUNE DI PETILIA POLICASTRO;Comuni;2430;1;1;
2025;84111;84111;90087980083;07;29933599;UNIONE DEI COMUNI DELLE VALLI ARGENTINA E ARMEA;Unioni di comuni;2450;1;1;
2025;84111;84111;01766100984;03;373899;COMUNITA' MONTANA VALLE CAMONICA;Comunita' montane;2440;1;1;
2025;84111;84111;00271270126;03;52287;COMUNE DI INDUNO OLONA;Comuni;2430;1;1;
2025;84111;84111;80005250032;01;11136551;COMUNE DI SOZZAGO;Comuni;2430;1;1;
2025;84111;84111;81000970913;20;11139990;COMUNE DI TETI;Comuni;2430;1;1;
2025;84111;84111;81002050029;01;11140217;COMUNE DI MAGNANO;Comuni;2430;1;1;
2025;84111;84111;81000470682;13;11139860;COMUNE DI SANT'EUFEMIA A MAIELLA;Comuni;2430;1;1;
2025;84111;84111;00486530041;01;11120860;COMUNE DI BAGNOLO PIEMONTE;Comuni;2430;1;1;
2025;84123;84123;95280820630;15;32721518;ENTE D'AMBITO NAPOLI 2;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84131;84132;04838391003;12;608441;AGENZIA REGIONALE PER LO SVILUPPO E L'INNOVAZIONE DELL'AGRICOLTURA DEL LAZIO;Enti regionali di sviluppo agricolo;2753;1;1;
2025;84111;84111;00070950951;20;11116034;COMUNE DI SAN NICOLO' D'ARCIDANO;Comuni;2430;1;1;
2025;84111;84111;02525260069;01;31046814;UNIONE DEI COMUNI TERRE DI FIUME;Unioni di comuni;2450;1;1;
2025;85690;85600;01527330235;05;318741;E.S.U. AZIENDA REGIONALE PER IL DIRITTO ALLO STUDIO UNIVERSITARIO DI VERONA;Agenzie, enti e consorzi per il diritto allo studio universitario;2791;1;1;
2025;84111;84111;00292080389;08;11118517;COMUNE DI PORTOMAGGIORE;Comuni;2430;1;1;
2025;91420;91040;90007020127;03;732493;CONSORZIO PARCO ALTO MILANESE;Consorzi e enti gestori di parchi e aree naturali protette;2740;1;1;
2025;35120;35110;02126520226;04;25940028;E.S.CO. BIM E COMUNI DEL CHIESE S.P.A.;Altri enti e istituzioni pubbliche locali;1310;1;1;
2025;84111;84111;00452830060;01;11120399;COMUNE DI OZZANO MONFERRATO;Comuni;2430;1;1;
2025;84123;84123;01944020765;17;30463816;ENTE DI GOVERNO PER I RIFIUTI E LE RISORSE IDRICHE DI BASILICATA- EGRIB;Enti di governo dei servizi idrici e/o dei rifiuti (ex AATO);2791;1;1;
2025;84111;84111;80009210610;15;11137385;COMUNE DI MARZANO APPIO;Comuni;2430;1;1;
2025;93119;93119;04532180652;15;24709909;MONTECORVINO PUGLIANO MULTISERVIZI E SPORT S.R.L. - IN LIQUIDAZIONE;Altri enti e istituzioni pubbliche locali;1320;1;1;
2025;84111;84111;00119080562;12;14926;COMUNE DI BOLSENA;Comuni;2430;1;1;
2025;84111;84111;97806450587;12;29988393;UFFICIO PARLAMENTARE DI BILANCIO;Organi costituzionali e di rilievo costituzionale;2100;1;1;
2025;84111;84111;02773560830;19;21601682;UNIONE COMUNI DEI NEBRODI;Unioni di comuni;2450;1;1;
2025;84111;84111;00893240150;03;174128;COMUNE DI RHO;Comuni;2430;1;1;
2025;84111;84111;00137130514;09;11116528;COMUNE DI BIBBIENA;Comuni;2430;1;1;
2025;84111;84111;80003750058;01;701641;COMUNE DI PASSERANO MARMORITO;Comuni;2430;1;1;
2025;84111;84111;00911270577;12;18958416;UNIONE DEI COMUNI NOVA SABINA;Unioni di comuni;2450;1;1;
2025;84111;84111;02568110544;10;20105399;UNIONE DEI COMUNI TERRE DELL'OLIO E DEL SAGRANTINO;Unioni di comuni;2450;1;1;
