ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
5575;RALN;IR;IR;IR;IR;O;3
5575;RALN;OE;OE;OE;OE;O;0
5575;RALN;OP;OP;OP;OP;O;0
5576;RALN;EQ;EQ;EQ;EQ;O;0
5576;RALN;IR;0IR000;EQ;0FZEQF;V;1
5576;RALN;IR;IR;IR;IR;O;0
5576;RALN;OE;OE;OE;OE;O;0
5576;RALN;OP;OP;OP;OP;O;0
5577;RALN;DF;0D0098;DF;0D0095;O;1
5577;RALN;EQ;EQ;EQ;EQ;O;0
5577;RALN;IR;IR;IR;IR;O;0
5577;RALN;OE;OE;OE;OE;O;1
5577;RALN;OP;OP;OP;OP;O;1
5581;RALN;EQ;EQ;EQ;EQ;O;1
5581;RALN;IR;IR;IR;IR;O;0
5581;RALN;OE;OE;OE;OE;O;0
5581;RALN;OP;OP;OP;OP;O;0
5584;RALN;EQ;EQ;EQ;EQ;O;3
5584;RALN;IR;IR;IR;IR;O;10
5584;RALN;OE;OE;OE;OE;O;3
5584;RALN;OP;OP;OP;OP;O;0
5591;RALN;EQ;EQ;EQ;EQ;O;5
5591;RALN;IR;IR;IR;IR;O;3
5591;RALN;OE;OE;OE;OE;O;1
5591;RALN;OP;OP;OP;OP;O;0
5593;RALN;EQ;EQ;EQ;EQ;O;0
5593;RALN;IR;IR;IR;IR;O;1
5593;RALN;OE;OE;OE;OE;O;1
5593;RALN;OP;OP;OP;OP;O;0
5594;RALN;EQ;EQ;EQ;EQ;O;1
5594;RALN;IR;IR;IR;IR;O;0
5594;RALN;OE;OE;OE;OE;O;1
5594;RALN;OP;OP;OP;OP;O;0
5596;RALN;EQ;EQ;EQ;EQ;O;0
5596;RALN;IR;0IR000;EQ;0FZEQF;V;1
5596;RALN;IR;IR;IR;IR;O;0
5596;RALN;OE;OE;OE;OE;O;0
5596;RALN;OP;OP;OP;OP;O;0
5598;RALN;EQ;EQ;EQ;EQ;O;2
5598;RALN;IR;IR;IR;IR;O;2
5598;RALN;OE;OE;OE;OE;O;2
5598;RALN;OP;OP;OP;OP;O;0
5600;RALN;EQ;EQ;EQ;EQ;O;2
5600;RALN;IR;IR;IR;IR;O;1
5600;RALN;OE;OE;OE;OE;O;2
5600;RALN;OP;OP;OP;OP;O;1
5601;RALN;EQ;EQ;EQ;EQ;O;1
5601;RALN;IR;IR;IR;IR;O;4
5601;RALN;OE;OE;OE;OE;O;2
5601;RALN;OP;OP;OP;OP;O;0
5602;RALN;EQ;EQ;EQ;EQ;O;1
5602;RALN;IR;0IR000;EQ;0FZEQF;V;2
5602;RALN;IR;IR;IR;IR;O;1
5602;RALN;OE;OE;OE;OE;O;2
5602;RALN;OP;OP;OP;OP;O;1
5604;RALN;EQ;EQ;EQ;EQ;O;0
5604;RALN;IR;IR;IR;IR;O;1
5604;RALN;OE;OE;OE;OE;O;0
5604;RALN;OP;OP;OP;OP;O;0
5614;RALN;EQ;EQ;EQ;EQ;O;0
5614;RALN;IR;IR;IR;IR;O;0
5614;RALN;OE;0OEESP;IR;0IR000;V;1
5614;RALN;OE;OE;OE;OE;O;0
5614;RALN;OP;OP;OP;OP;O;0
5615;RALN;EQ;EQ;EQ;EQ;O;11
5615;RALN;IR;IR;IR;IR;O;51
5615;RALN;OE;OE;OE;OE;O;2
5615;RALN;OP;OP;OP;OP;O;0
5616;RALN;EQ;0FZEQF;DI;0D0165;V;1
5616;RALN;EQ;EQ;EQ;EQ;O;0
5616;RALN;IR;IR;IR;IR;O;0
5616;RALN;OE;OE;OE;OE;O;0
5616;RALN;OP;OP;OP;OP;O;0
5620;RALN;EQ;EQ;EQ;EQ;O;0
5620;RALN;IR;IR;IR;IR;O;1
5620;RALN;OE;OE;OE;OE;O;0
5620;RALN;OP;OP;OP;OP;O;0
5625;RALN;EQ;EQ;EQ;EQ;O;4
5625;RALN;IR;IR;IR;IR;O;10
5625;RALN;OE;OE;OE;OE;O;9
5625;RALN;OP;OP;OP;OP;O;0
5627;RALN;EQ;EQ;EQ;EQ;O;0
5627;RALN;IR;0IR000;EQ;0FZEQF;V;2
5627;RALN;IR;IR;IR;IR;O;0
5627;RALN;OE;0OEESP;IR;0IR000;V;2
5627;RALN;OE;OE;OE;OE;O;0
5627;RALN;OP;OP;OP;OP;O;0
5630;RALN;EQ;EQ;EQ;EQ;O;1
5630;RALN;IR;IR;IR;IR;O;1
5630;RALN;OE;OE;OE;OE;O;0
5630;RALN;OP;OP;OP;OP;O;0
5633;RALN;EQ;EQ;EQ;EQ;O;1
5633;RALN;IR;IR;IR;IR;O;3
5633;RALN;OE;OE;OE;OE;O;0
5633;RALN;OP;OP;OP;OP;O;0
5634;RALN;EQ;EQ;EQ;EQ;O;9
5634;RALN;IR;IR;IR;IR;O;12
5634;RALN;OE;OE;OE;OE;O;2
5634;RALN;OP;0OP000;OE;0OEESP;V;1
5634;RALN;OP;OP;OP;OP;O;0
5635;RALN;EQ;EQ;EQ;EQ;O;0
5635;RALN;IR;IR;IR;IR;O;1
5635;RALN;OE;OE;OE;OE;O;0
5635;RALN;OP;OP;OP;OP;O;0
5636;RALN;EQ;EQ;EQ;EQ;O;1
5636;RALN;IR;IR;IR;IR;O;0
5636;RALN;OE;OE;OE;OE;O;0
5636;RALN;OP;OP;OP;OP;O;0
5638;RALN;EQ;EQ;EQ;EQ;O;0
5638;RALN;IR;IR;IR;IR;O;1
5638;RALN;OE;OE;OE;OE;O;1
5638;RALN;OP;OP;OP;OP;O;0
5639;RALN;EQ;EQ;EQ;EQ;O;2
5639;RALN;IR;IR;IR;IR;O;2
5639;RALN;OE;OE;OE;OE;O;0
5639;RALN;OP;OP;OP;OP;O;0
5644;RALN;EQ;EQ;EQ;EQ;O;7
5644;RALN;IR;IR;IR;IR;O;0
5644;RALN;OE;OE;OE;OE;O;0
5644;RALN;OP;OP;OP;OP;O;0
5647;RALN;EQ;EQ;EQ;EQ;O;0
5647;RALN;IR;IR;IR;IR;O;0
5647;RALN;OE;OE;OE;OE;O;2
5647;RALN;OP;OP;OP;OP;O;0
5650;RALN;EQ;EQ;EQ;EQ;O;1
5650;RALN;IR;0IR000;EQ;0FZEQF;V;1
5650;RALN;IR;IR;IR;IR;O;2
5650;RALN;OE;OE;OE;OE;O;1
5650;RALN;OP;OP;OP;OP;O;0
5652;RALN;EQ;EQ;EQ;EQ;O;2
5652;RALN;IR;IR;IR;IR;O;4
5652;RALN;OE;OE;OE;OE;O;4
5652;RALN;OP;OP;OP;OP;O;0
5654;RALN;EQ;EQ;EQ;EQ;O;0
5654;RALN;IR;IR;IR;IR;O;0
5654;RALN;OE;0OEESP;IR;0IR000;V;1
5654;RALN;OE;OE;OE;OE;O;0
5654;RALN;OP;OP;OP;OP;O;0
5660;RALN;EQ;EQ;EQ;EQ;O;0
5660;RALN;IR;0IR000;EQ;0FZEQF;V;1
5660;RALN;IR;IR;IR;IR;O;0
5660;RALN;OE;OE;OE;OE;O;0
5660;RALN;OP;OP;OP;OP;O;0
5663;RALN;EQ;EQ;EQ;EQ;O;1
5663;RALN;IR;0IR000;EQ;0FZEQF;V;1
5663;RALN;IR;IR;IR;IR;O;4
5663;RALN;OE;OE;OE;OE;O;0
5663;RALN;OP;OP;OP;OP;O;0
5667;RALN;EQ;EQ;EQ;EQ;O;2
5667;RALN;IR;IR;IR;IR;O;2
5667;RALN;OE;OE;OE;OE;O;2
5667;RALN;OP;OP;OP;OP;O;0
5669;RALN;EQ;EQ;EQ;EQ;O;2
5669;RALN;IR;IR;IR;IR;O;7
5669;RALN;OE;OE;OE;OE;O;1
5669;RALN;OP;OP;OP;OP;O;0
5671;RALN;EQ;EQ;EQ;EQ;O;1
5671;RALN;IR;0IR000;EQ;0FZEQF;V;1
5671;RALN;IR;IR;IR;IR;O;1
5671;RALN;OE;OE;OE;OE;O;2
5671;RALN;OP;OP;OP;OP;O;0
5673;RALN;EQ;EQ;EQ;EQ;O;1
5673;RALN;IR;IR;IR;IR;O;1
5673;RALN;OE;OE;OE;OE;O;2
5673;RALN;OP;OP;OP;OP;O;0
5678;RALN;EQ;EQ;EQ;EQ;O;2
5678;RALN;IR;0IR000;EQ;0FZEQF;V;1
5678;RALN;IR;IR;IR;IR;O;2
5678;RALN;OE;OE;OE;OE;O;1
5678;RALN;OP;OP;OP;OP;O;0
5684;RALN;EQ;EQ;EQ;EQ;O;0
5684;RALN;IR;0IR000;EQ;0FZEQF;V;1
5684;RALN;IR;IR;IR;IR;O;0
5684;RALN;OE;OE;OE;OE;O;0
5684;RALN;OP;OP;OP;OP;O;0
5687;RALN;EQ;EQ;EQ;EQ;O;0
5687;RALN;IR;IR;IR;IR;O;0
5687;RALN;OE;0OEESP;IR;0IR000;V;1
5687;RALN;OE;OE;OE;OE;O;0
5687;RALN;OP;OP;OP;OP;O;0
5688;RALN;EQ;EQ;EQ;EQ;O;0
5688;RALN;IR;IR;IR;IR;O;4
5688;RALN;OE;OE;OE;OE;O;1
5688;RALN;OP;OP;OP;OP;O;0
5692;RALN;EQ;0FZEQF;IR;0IR000;V;1
5692;RALN;EQ;EQ;EQ;EQ;O;0
5692;RALN;IR;0IR000;EQ;0FZEQF;V;1
5692;RALN;IR;IR;IR;IR;O;0
5692;RALN;OE;OE;OE;OE;O;0
5692;RALN;OP;OP;OP;OP;O;0
5696;RALN;EQ;EQ;EQ;EQ;O;0
5696;RALN;IR;IR;IR;IR;O;1
5696;RALN;OE;OE;OE;OE;O;3
5696;RALN;OP;OP;OP;OP;O;0
5697;RALN;EQ;EQ;EQ;EQ;O;3
5697;RALN;IR;IR;IR;IR;O;2
5697;RALN;OE;OE;OE;OE;O;3
5697;RALN;OP;OP;OP;OP;O;0
5698;RALN;EQ;EQ;EQ;EQ;O;2
5698;RALN;IR;IR;IR;IR;O;3
5698;RALN;OE;OE;OE;OE;O;1
5698;RALN;OP;OP;OP;OP;O;0
5700;RALN;EQ;EQ;EQ;EQ;O;1
5700;RALN;IR;IR;IR;IR;O;1
5700;RALN;OE;OE;OE;OE;O;2
5700;RALN;OP;OP;OP;OP;O;1
5702;RALN;EQ;EQ;EQ;EQ;O;0
5702;RALN;IR;0IR000;EQ;0FZEQF;V;1
5702;RALN;IR;IR;IR;IR;O;0
5702;RALN;OE;0OEESP;IR;0IR000;V;1
5702;RALN;OE;OE;OE;OE;O;0
5702;RALN;OP;OP;OP;OP;O;0
5703;RALN;EQ;EQ;EQ;EQ;O;0
5703;RALN;IR;0IR000;EQ;0FZEQF;V;1
5703;RALN;IR;IR;IR;IR;O;0
5703;RALN;OE;OE;OE;OE;O;0
5703;RALN;OP;OP;OP;OP;O;0
5709;RALN;EQ;EQ;EQ;EQ;O;0
5709;RALN;IR;IR;IR;IR;O;2
5709;RALN;OE;OE;OE;OE;O;0
5709;RALN;OP;OP;OP;OP;O;0
5712;RALN;EQ;EQ;EQ;EQ;O;1
5712;RALN;IR;IR;IR;IR;O;0
5712;RALN;OE;OE;OE;OE;O;0
5712;RALN;OP;OP;OP;OP;O;0
5716;RALN;EQ;EQ;EQ;EQ;O;1
5716;RALN;IR;IR;IR;IR;O;0
5716;RALN;OE;OE;OE;OE;O;1
5716;RALN;OP;OP;OP;OP;O;0
5724;RALN;EQ;EQ;EQ;EQ;O;1
5724;RALN;IR;IR;IR;IR;O;1
5724;RALN;OE;OE;OE;OE;O;1
5724;RALN;OP;OP;OP;OP;O;0
5729;RALN;EQ;EQ;EQ;EQ;O;0
5729;RALN;IR;IR;IR;IR;O;4
5729;RALN;OE;OE;OE;OE;O;1
5729;RALN;OP;OP;OP;OP;O;0
5730;RALN;EQ;EQ;EQ;EQ;O;1
5730;RALN;IR;IR;IR;IR;O;2
5730;RALN;OE;OE;OE;OE;O;3
5730;RALN;OP;OP;OP;OP;O;0
5732;RALN;EQ;EQ;EQ;EQ;O;0
5732;RALN;IR;IR;IR;IR;O;0
5732;RALN;OE;OE;OE;OE;O;0
5732;RALN;OP;0OP000;OE;0OEESP;V;2
5732;RALN;OP;OP;OP;OP;O;0
5742;RALN;EQ;EQ;EQ;EQ;O;1
5742;RALN;IR;0IR000;EQ;0FZEQF;V;1
5742;RALN;IR;IR;IR;IR;O;2
5742;RALN;OE;OE;OE;OE;O;0
5742;RALN;OP;OP;OP;OP;O;0
5743;RALN;EQ;EQ;EQ;EQ;O;0
5743;RALN;IR;IR;IR;IR;O;0
5743;RALN;OE;OE;OE;OE;O;1
5743;RALN;OP;OP;OP;OP;O;0
5744;RALN;EQ;EQ;EQ;EQ;O;1
5744;RALN;IR;IR;IR;IR;O;1
5744;RALN;OE;OE;OE;OE;O;0
5744;RALN;OP;OP;OP;OP;O;0
5746;RALN;EQ;EQ;EQ;EQ;O;1
5746;RALN;IR;IR;IR;IR;O;1
5746;RALN;OE;OE;OE;OE;O;0
5746;RALN;OP;OP;OP;OP;O;0
5747;RALN;EQ;EQ;EQ;EQ;O;0
5747;RALN;IR;IR;IR;IR;O;1
5747;RALN;OE;OE;OE;OE;O;0
5747;RALN;OP;OP;OP;OP;O;0
5752;RALN;EQ;EQ;EQ;EQ;O;0
5752;RALN;IR;0IR000;EQ;0FZEQF;V;1
5752;RALN;IR;IR;IR;IR;O;1
5752;RALN;OE;OE;OE;OE;O;0
5752;RALN;OP;OP;OP;OP;O;0
5757;RALN;EQ;EQ;EQ;EQ;O;0
5757;RALN;IR;IR;IR;IR;O;1
5757;RALN;OE;OE;OE;OE;O;1
5757;RALN;OP;OP;OP;OP;O;0
5765;RALN;EQ;EQ;EQ;EQ;O;0
5765;RALN;IR;0IR000;EQ;0FZEQF;V;1
5765;RALN;IR;IR;IR;IR;O;0
5765;RALN;OE;OE;OE;OE;O;0
5765;RALN;OP;OP;OP;OP;O;0
5766;RALN;EQ;EQ;EQ;EQ;O;0
5766;RALN;IR;0IR000;OE;0OEESP;V;1
5766;RALN;IR;IR;IR;IR;O;3
5766;RALN;OE;OE;OE;OE;O;1
5766;RALN;OP;OP;OP;OP;O;0
5770;RALN;EQ;EQ;EQ;EQ;O;1
5770;RALN;IR;0IR000;EQ;0FZEQF;V;1
5770;RALN;IR;IR;IR;IR;O;0
5770;RALN;OE;OE;OE;OE;O;0
5770;RALN;OP;OP;OP;OP;O;0
5776;RALN;EQ;EQ;EQ;EQ;O;0
5776;RALN;IR;IR;IR;IR;O;1
5776;RALN;OE;OE;OE;OE;O;1
5776;RALN;OP;OP;OP;OP;O;0
5778;RALN;EQ;EQ;EQ;EQ;O;3
5778;RALN;IR;IR;IR;IR;O;4
5778;RALN;OE;OE;OE;OE;O;1
5778;RALN;OP;OP;OP;OP;O;0
5784;RALN;EQ;EQ;EQ;EQ;O;0
5784;RALN;IR;IR;IR;IR;O;0
5784;RALN;OE;OE;OE;OE;O;1
5784;RALN;OP;OP;OP;OP;O;0
5792;RALN;EQ;EQ;EQ;EQ;O;2
5792;RALN;IR;IR;IR;IR;O;1
5792;RALN;OE;OE;OE;OE;O;0
5792;RALN;OP;OP;OP;OP;O;0
5793;RALN;EQ;EQ;EQ;EQ;O;1
5793;RALN;IR;IR;IR;IR;O;2
5793;RALN;OE;0OEESP;IR;0IR000;V;1
5793;RALN;OE;OE;OE;OE;O;1
5793;RALN;OP;OP;OP;OP;O;0
5804;RALN;EQ;EQ;EQ;EQ;O;0
5804;RALN;IR;IR;IR;IR;O;0
5804;RALN;OE;OE;OE;OE;O;0
5804;RALN;OP;OP;OP;OP;O;1
5815;RALN;EQ;EQ;EQ;EQ;O;1
5815;RALN;IR;IR;IR;IR;O;1
5815;RALN;OE;OE;OE;OE;O;0
5815;RALN;OP;OP;OP;OP;O;0
5819;RALN;EQ;EQ;EQ;EQ;O;2
5819;RALN;IR;IR;IR;IR;O;2
5819;RALN;OE;OE;OE;OE;O;0
5819;RALN;OP;OP;OP;OP;O;0
5820;RALN;EQ;EQ;EQ;EQ;O;2
5820;RALN;IR;IR;IR;IR;O;2
5820;RALN;OE;OE;OE;OE;O;1
5820;RALN;OP;OP;OP;OP;O;0
5821;RALN;EQ;EQ;EQ;EQ;O;2
5821;RALN;IR;IR;IR;IR;O;8
5821;RALN;OE;OE;OE;OE;O;1
5821;RALN;OP;OP;OP;OP;O;0
5823;RALN;EQ;EQ;EQ;EQ;O;1
5823;RALN;IR;IR;IR;IR;O;2
5823;RALN;OE;0OEESP;IR;0IR000;V;2
5823;RALN;OE;OE;OE;OE;O;0
5823;RALN;OP;OP;OP;OP;O;1
5829;RALN;EQ;EQ;EQ;EQ;O;0
5829;RALN;IR;0IR000;EQ;0FZEQF;V;1
5829;RALN;IR;IR;IR;IR;O;0
5829;RALN;OE;OE;OE;OE;O;0
5829;RALN;OP;OP;OP;OP;O;0
5838;RALN;EQ;EQ;EQ;EQ;O;0
5838;RALN;IR;IR;IR;IR;O;2
5838;RALN;OE;OE;OE;OE;O;0
5838;RALN;OP;OP;OP;OP;O;0
5843;RALN;EQ;EQ;EQ;EQ;O;0
5843;RALN;IR;0IR000;EQ;0FZEQF;V;5
5843;RALN;IR;IR;IR;IR;O;0
5843;RALN;OE;0OEESP;IR;0IR000;V;3
5843;RALN;OE;OE;OE;OE;O;0
5843;RALN;OP;OP;OP;OP;O;0
5852;RALN;EQ;EQ;EQ;EQ;O;0
5852;RALN;IR;IR;IR;IR;O;1
5852;RALN;OE;OE;OE;OE;O;0
5852;RALN;OP;OP;OP;OP;O;0
5858;RALN;EQ;EQ;EQ;EQ;O;2
5858;RALN;IR;IR;IR;IR;O;1
5858;RALN;OE;OE;OE;OE;O;3
5858;RALN;OP;OP;OP;OP;O;0
5862;RALN;EQ;EQ;EQ;EQ;O;1
5862;RALN;IR;IR;IR;IR;O;15
5862;RALN;OE;OE;OE;OE;O;6
5862;RALN;OP;OP;OP;OP;O;24
5866;RALN;EQ;EQ;EQ;EQ;O;0
5866;RALN;IR;0IR000;EQ;0FZEQF;V;1
5866;RALN;IR;IR;IR;IR;O;0
5866;RALN;OE;0OEESP;IR;0IR000;V;1
5866;RALN;OE;OE;OE;OE;O;0
5866;RALN;OP;OP;OP;OP;O;0
5869;RALN;EQ;EQ;EQ;EQ;O;1
5869;RALN;IR;IR;IR;IR;O;1
5869;RALN;OE;OE;OE;OE;O;1
5869;RALN;OP;OP;OP;OP;O;0
5873;RALN;EQ;EQ;EQ;EQ;O;0
5873;RALN;IR;0IR000;EQ;0FZEQF;V;4
5873;RALN;IR;IR;IR;IR;O;0
5873;RALN;OE;0OEESP;IR;0IR000;V;4
5873;RALN;OE;OE;OE;OE;O;0
5873;RALN;OP;0OP000;OE;0OEESP;V;4
5873;RALN;OP;OP;OP;OP;O;0
5879;RALN;EQ;EQ;EQ;EQ;O;0
5879;RALN;IR;IR;IR;IR;O;0
5879;RALN;OE;0OEESP;IR;0IR000;V;1
5879;RALN;OE;OE;OE;OE;O;0
5879;RALN;OP;OP;OP;OP;O;0
5881;RALN;EQ;EQ;EQ;EQ;O;1
5881;RALN;IR;IR;IR;IR;O;3
5881;RALN;OE;OE;OE;OE;O;0
5881;RALN;OP;OP;OP;OP;O;0
5883;RALN;EQ;EQ;EQ;EQ;O;0
5883;RALN;IR;IR;IR;IR;O;0
5883;RALN;OE;OE;OE;OE;O;0
5883;RALN;OP;0OP000;OE;0OEESP;V;1
5883;RALN;OP;OP;OP;OP;O;0
5885;RALN;EQ;EQ;EQ;EQ;O;9
5885;RALN;IR;0IR000;EQ;0FZEQF;V;1
5885;RALN;IR;IR;IR;IR;O;10
5885;RALN;OE;0OEESP;IR;0IR000;V;1
5885;RALN;OE;OE;OE;OE;O;8
5885;RALN;OP;OP;OP;OP;O;2
5886;RALN;EQ;EQ;EQ;EQ;O;0
5886;RALN;IR;IR;IR;IR;O;1
5886;RALN;OE;OE;OE;OE;O;1
5886;RALN;OP;OP;OP;OP;O;0
5888;RALN;EQ;EQ;EQ;EQ;O;1
5888;RALN;IR;0IR000;EQ;0FZEQF;V;2
5888;RALN;IR;IR;IR;IR;O;0
5888;RALN;OE;OE;OE;OE;O;0
5888;RALN;OP;OP;OP;OP;O;0
5892;RALN;EQ;EQ;EQ;EQ;O;0
5892;RALN;IR;IR;IR;IR;O;0
5892;RALN;OE;OE;OE;OE;O;1
5892;RALN;OP;OP;OP;OP;O;0
5894;RALN;EQ;EQ;EQ;EQ;O;1
5894;RALN;IR;IR;IR;IR;O;3
5894;RALN;OE;OE;OE;OE;O;1
5894;RALN;OP;OP;OP;OP;O;0
5896;RALN;EQ;EQ;EQ;EQ;O;0
5896;RALN;IR;0IR000;EQ;0FZEQF;V;1
5896;RALN;IR;IR;IR;IR;O;1
5896;RALN;OE;OE;OE;OE;O;0
5896;RALN;OP;OP;OP;OP;O;0
5901;RALN;EQ;EQ;EQ;EQ;O;0
5901;RALN;IR;IR;IR;IR;O;0
5901;RALN;OE;OE;OE;OE;O;2
5901;RALN;OP;OP;OP;OP;O;0
5902;RALN;EQ;EQ;EQ;EQ;O;4
5902;RALN;IR;IR;IR;IR;O;8
5902;RALN;OE;OE;OE;OE;O;6
5902;RALN;OP;OP;OP;OP;O;12
5906;RALN;EQ;EQ;EQ;EQ;O;1
5906;RALN;IR;0IR000;EQ;0FZEQF;V;1
5906;RALN;IR;IR;IR;IR;O;8
5906;RALN;OE;OE;OE;OE;O;1
5906;RALN;OP;OP;OP;OP;O;0
5907;RALN;EQ;EQ;EQ;EQ;O;0
5907;RALN;IR;0IR000;EQ;0FZEQF;V;1
5907;RALN;IR;IR;IR;IR;O;0
5907;RALN;OE;OE;OE;OE;O;0
5907;RALN;OP;OP;OP;OP;O;0
5915;RALN;EQ;EQ;EQ;EQ;O;4
5915;RALN;IR;0IR000;EQ;0FZEQF;V;4
5915;RALN;IR;IR;IR;IR;O;4
5915;RALN;OE;OE;OE;OE;O;5
5915;RALN;OP;OP;OP;OP;O;0
5916;RALN;RP;000096;EQ;0FZEQF;V;1
5916;RALN;EQ;EQ;EQ;EQ;O;0
5916;RALN;IR;0IR000;EQ;0FZEQF;V;10
5916;RALN;IR;IR;IR;IR;O;0
5916;RALN;OE;OE;OE;OE;O;0
5916;RALN;OP;OP;OP;OP;O;0
5916;RALN;DI;0D0165;EQ;0FZEQF;V;1
5917;RALN;EQ;EQ;EQ;EQ;O;28
5917;RALN;IR;IR;IR;IR;O;67
5917;RALN;OE;OE;OE;OE;O;44
5917;RALN;OP;OP;OP;OP;O;9
5926;RALN;EQ;EQ;EQ;EQ;O;2
5926;RALN;IR;0IR000;EQ;0FZEQF;V;1
5926;RALN;IR;IR;IR;IR;O;2
5926;RALN;OE;OE;OE;OE;O;2
5926;RALN;OP;OP;OP;OP;O;0
5927;RALN;EQ;EQ;EQ;EQ;O;0
5927;RALN;IR;0IR000;EQ;0FZEQF;V;1
5927;RALN;IR;IR;IR;IR;O;0
5927;RALN;OE;OE;OE;OE;O;0
5927;RALN;OP;OP;OP;OP;O;0
5929;RALN;EQ;EQ;EQ;EQ;O;6
5929;RALN;IR;0IR000;EQ;0FZEQF;V;1
5929;RALN;IR;IR;IR;IR;O;28
5929;RALN;OE;0OEESP;IR;0IR000;V;2
5929;RALN;OE;OE;OE;OE;O;39
5929;RALN;OP;OP;OP;OP;O;1
5933;RALN;EQ;EQ;EQ;EQ;O;1
5933;RALN;IR;0IR000;EQ;0FZEQF;V;2
5933;RALN;IR;IR;IR;IR;O;3
5933;RALN;OE;0OEESP;IR;0IR000;V;1
5933;RALN;OE;OE;OE;OE;O;2
5933;RALN;OP;OP;OP;OP;O;0
5935;RALN;EQ;EQ;EQ;EQ;O;2
5935;RALN;IR;IR;IR;IR;O;0
5935;RALN;OE;OE;OE;OE;O;0
5935;RALN;OP;OP;OP;OP;O;0
5936;RALN;EQ;EQ;EQ;EQ;O;0
5936;RALN;IR;IR;IR;IR;O;1
5936;RALN;OE;OE;OE;OE;O;1
5936;RALN;OP;OP;OP;OP;O;0
5939;RALN;EQ;EQ;EQ;EQ;O;1
5939;RALN;IR;0IR000;EQ;0FZEQF;V;1
5939;RALN;IR;IR;IR;IR;O;0
5939;RALN;OE;OE;OE;OE;O;0
5939;RALN;OP;OP;OP;OP;O;0
5952;RALN;EQ;EQ;EQ;EQ;O;3
5952;RALN;IR;IR;IR;IR;O;6
5952;RALN;OE;OE;OE;OE;O;5
5952;RALN;OP;OP;OP;OP;O;2
5955;RALN;EQ;0FZEQF;DI;0D0165;V;1
5955;RALN;EQ;EQ;EQ;EQ;O;0
5955;RALN;IR;IR;IR;IR;O;0
5955;RALN;OE;OE;OE;OE;O;0
5955;RALN;OP;OP;OP;OP;O;0
5956;RALN;EQ;EQ;EQ;EQ;O;0
5956;RALN;IR;IR;IR;IR;O;2
5956;RALN;OE;OE;OE;OE;O;1
5956;RALN;OP;OP;OP;OP;O;0
5957;RALN;EQ;EQ;EQ;EQ;O;1
5957;RALN;IR;IR;IR;IR;O;1
5957;RALN;OE;OE;OE;OE;O;0
5957;RALN;OP;OP;OP;OP;O;0
5959;RALN;EQ;EQ;EQ;EQ;O;1
5959;RALN;IR;IR;IR;IR;O;2
5959;RALN;OE;OE;OE;OE;O;1
5959;RALN;OP;OP;OP;OP;O;0
5961;RALN;EQ;EQ;EQ;EQ;O;11
5961;RALN;IR;IR;IR;IR;O;57
5961;RALN;OE;OE;OE;OE;O;23
5961;RALN;OP;OP;OP;OP;O;0
5971;RALN;EQ;EQ;EQ;EQ;O;43
5971;RALN;IR;IR;IR;IR;O;107
5971;RALN;OE;OE;OE;OE;O;20
5971;RALN;OP;OP;OP;OP;O;0
5973;RALN;EQ;EQ;EQ;EQ;O;0
5973;RALN;IR;IR;IR;IR;O;2
5973;RALN;OE;OE;OE;OE;O;2
5973;RALN;OP;OP;OP;OP;O;0
5975;RALN;EQ;EQ;EQ;EQ;O;0
5975;RALN;IR;IR;IR;IR;O;1
5975;RALN;OE;OE;OE;OE;O;0
5975;RALN;OP;OP;OP;OP;O;0
5976;RALN;EQ;EQ;EQ;EQ;O;0
5976;RALN;IR;0IR000;EQ;0FZEQF;V;1
5976;RALN;IR;IR;IR;IR;O;0
5976;RALN;OE;OE;OE;OE;O;0
5976;RALN;OP;OP;OP;OP;O;0
5978;RALN;EQ;EQ;EQ;EQ;O;0
5978;RALN;IR;IR;IR;IR;O;0
5978;RALN;OE;0OEESP;IR;0IR000;V;1
5978;RALN;OE;OE;OE;OE;O;0
5978;RALN;OP;OP;OP;OP;O;0
5984;RALN;EQ;EQ;EQ;EQ;O;2
5984;RALN;IR;IR;IR;IR;O;1
5984;RALN;OE;OE;OE;OE;O;2
5984;RALN;OP;OP;OP;OP;O;0
5986;RALN;EQ;EQ;EQ;EQ;O;0
5986;RALN;IR;IR;IR;IR;O;1
5986;RALN;OE;OE;OE;OE;O;0
5986;RALN;OP;OP;OP;OP;O;0
5987;RALN;EQ;EQ;EQ;EQ;O;1
5987;RALN;IR;IR;IR;IR;O;1
5987;RALN;OE;OE;OE;OE;O;0
5987;RALN;OP;OP;OP;OP;O;0
5991;RALN;EQ;EQ;EQ;EQ;O;3
5991;RALN;IR;IR;IR;IR;O;2
5991;RALN;OE;OE;OE;OE;O;2
5991;RALN;OP;OP;OP;OP;O;0
5993;RALN;EQ;EQ;EQ;EQ;O;0
5993;RALN;IR;0IR000;EQ;0FZEQF;V;1
5993;RALN;IR;IR;IR;IR;O;0
5993;RALN;OE;OE;OE;OE;O;0
5993;RALN;OP;OP;OP;OP;O;0
5994;RALN;EQ;EQ;EQ;EQ;O;1
5994;RALN;IR;0IR000;EQ;0FZEQF;V;1
5994;RALN;IR;IR;IR;IR;O;1
5994;RALN;OE;OE;OE;OE;O;1
5994;RALN;OP;OP;OP;OP;O;1
