ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C1266;RALN;OE;0OEESP;C01;1;0
C1266;RALN;OE;0OEESP;C03;1;0
ER12889;RALN;OE;0OEESP;C28;1;1
CM12343;RALN;OE;0OEESP;C19;0;4
IP10579;RALN;OE;0OEESP;C19;0;1
C1238;RALN;OE;0OEESP;C01;2;1
IP10579;RALN;OE;0OEESP;C01;0;1
P9111;RALN;OE;0OEESP;C18;0;1
C6008;RALN;OE;0OEESP;C03;1;0
C5917;RALN;OE;0OEESP;C03;0;2
C5917;RALN;OE;0OEESP;C01;3;0
C5997;RALN;OE;0OEESP;C28;1;0
C12274;RALN;OE;0OEESP;C28;1;0
C582;RALN;OE;0OEESP;C18;1;0
C5917;RALN;OE;0OEESP;C28;1;0
C5408;RALN;OE;0OEESP;C28;0;1
C527;RALN;OE;0OEESP;C03;2;0
C1611;RALN;OE;0OEESP;C01;0;1
CM9058;RALN;OE;0OEESP;C03;1;0
C6629;RALN;OE;0OEESP;C03;0;1
C12503;RALN;OE;0OEESP;C01;0;1
C6645;RALN;OE;0OEESP;C03;2;0
C801;RALN;OE;0OEESP;C03;0;2
C12503;RALN;OE;0OEESP;C99;1;0
C5917;RALN;OE;0OEESP;C99;0;1
C12927;RALN;OE;0OEESP;C03;0;1
C8273;RALN;OE;0OEESP;C01;0;1
CM9058;RALN;OE;0OEESP;C01;1;1
C8277;RALN;OE;0OEESP;C01;2;0
C6750;RALN;OE;0OEESP;C01;1;0
C8087;RALN;OE;0OEESP;C03;0;1
C4205;RALN;OE;0OEESP;C03;1;0
CM9058;RALN;OE;0OEESP;C28;0;1
C12277;RALN;OE;0OEESP;C03;2;0
C5439;RALN;OE;0OEESP;C99;1;0
C1264;RALN;OE;0OEESP;C01;8;1
C7872;RALN;OE;0OEESP;C01;1;0
C1264;RALN;OE;0OEESP;C21;1;2
C2499;RALN;OE;0OEESP;C18;0;1
CM9058;RALN;OE;0OEESP;C99;0;1
C4196;RALN;OE;0OEESP;C03;1;0
C5439;RALN;OE;0OEESP;C01;1;0
C582;RALN;OE;0OEESP;C28;1;1
C12274;RALN;OE;0OEESP;C03;1;0
C7763;RALN;OE;0OEESP;C03;1;0
CM9102;RALN;OE;0OEESP;C99;2;0
C2319;RALN;OE;0OEESP;C99;1;1
C6799;RALN;OE;0OEESP;C03;1;1
CM9102;RALN;OE;0OEESP;C03;1;0
C7120;RALN;OE;0OEESP;C19;1;0
CM9102;RALN;OE;0OEESP;C28;2;0
C7120;RALN;OE;0OEESP;C03;0;1
C3899;RALN;OE;0OEESP;C03;1;1
C1396;RALN;OE;0OEESP;C99;1;0
C2792;RALN;OE;0OEESP;C03;1;0
C1870;RALN;OE;0OEESP;C01;2;0
C7120;RALN;OE;0OEESP;C01;1;0
CM9102;RALN;OE;0OEESP;C01;5;2
C2574;RALN;OE;0OEESP;C03;2;0
C5995;RALN;OE;0OEESP;C99;0;1
C7120;RALN;OE;0OEESP;C28;0;1
C963;RALN;OE;0OEESP;C99;1;1
C963;RALN;OE;0OEESP;C01;0;6
C4888;RALN;OE;0OEESP;C99;1;0
C963;RALN;OE;0OEESP;C21;5;12
C2319;RALN;OE;0OEESP;C01;0;2
C585;RALN;OE;0OEESP;C03;0;2
C963;RALN;OE;0OEESP;C28;3;8
C2319;RALN;OE;0OEESP;C03;1;0
C6173;RALN;OE;0OEESP;C03;1;0
C1394;RALN;OE;0OEESP;C28;1;1
C7259;RALN;OE;0OEESP;C18;1;0
C8120;RALN;OE;0OEESP;C99;1;0
C585;RALN;OE;0OEESP;C99;1;0
C585;RALN;OE;0OEESP;C01;4;4
C963;RALN;OE;0OEESP;C03;1;6
C449;RALN;OE;0OEESP;C01;1;0
C585;RALN;OE;0OEESP;C21;2;2
C5787;RALN;OE;0OEESP;C18;1;0
C2727;RALN;OE;0OEESP;C01;1;0
C5915;RALN;OE;0OEESP;C03;1;0
C2304;RALN;OE;0OEESP;C28;1;0
C7547;RALN;OE;0OEESP;C03;1;0
P9040;RALN;OE;0OEESP;C03;2;3
C1237;RALN;OE;0OEESP;C25;0;1
C5867;RALN;OE;0OEESP;C01;1;1
C1237;RALN;OE;0OEESP;C03;1;0
C1591;RALN;OE;0OEESP;C03;1;0
C3426;RALN;OE;0OEESP;C01;0;1
C7594;RALN;OE;0OEESP;C03;0;2
C595;RALN;OE;0OEESP;C28;0;1
C3335;RALN;OE;0OEESP;C01;0;1
C4657;RALN;OE;0OEESP;C01;2;0
C616;RALN;OE;0OEESP;C03;1;0
C1327;RALN;OE;0OEESP;C01;1;0
C4068;RALN;OE;0OEESP;C99;1;0
C4371;RALN;OE;0OEESP;C01;2;0
C1797;RALN;OE;0OEESP;C99;1;0
C4371;RALN;OE;0OEESP;C28;2;0
P9033;RALN;OE;0OEESP;C01;1;0
C14010;RALN;OE;0OEESP;C28;1;0
C4371;RALN;OE;0OEESP;C03;2;0
C8142;RALN;OE;0OEESP;C28;1;0
C1797;RALN;OE;0OEESP;C01;1;0
C1671;RALN;OE;0OEESP;C03;0;1
C4916;RALN;OE;0OEESP;C99;1;0
CS9936;RALN;OE;0OEESP;C01;0;1
C5637;RALN;OE;0OEESP;C01;0;1
C4371;RALN;OE;0OEESP;C18;3;0
C6324;RALN;OE;0OEESP;C99;0;1
C5637;RALN;OE;0OEESP;C03;1;0
C3925;RALN;OE;0OEESP;C01;1;0
C1638;RALN;OE;0OEESP;C03;0;1
C4031;RALN;OE;0OEESP;C28;0;1
ES12933;RALN;OE;0OEESP;C03;0;6
C2274;RALN;OE;0OEESP;C03;2;0
C12296;RALN;OE;0OEESP;C28;1;0
C3200;RALN;OE;0OEESP;C21;0;1
IP10362;RALN;OE;0OEESP;C18;0;1
ES12933;RALN;OE;0OEESP;C01;1;1
C3393;RALN;OE;0OEESP;C01;0;1
ES12933;RALN;OE;0OEESP;C28;0;2
C5536;RALN;OE;0OEESP;C03;0;1
CM9058;RALN;OE;0OEESP;C21;3;1
C7209;RALN;OE;0OEESP;C01;1;0
P9040;RALN;OE;0OEESP;C18;1;0
C2348;RALN;OE;0OEESP;C03;3;0
C2274;RALN;OE;0OEESP;C28;1;0
C6060;RALN;OE;0OEESP;C01;0;1
C4023;RALN;OE;0OEESP;C03;1;0
C7041;RALN;OE;0OEESP;C01;1;0
C514;RALN;OE;0OEESP;C18;0;1
C1264;RALN;OE;0OEESP;C28;3;0
C1264;RALN;OE;0OEESP;C25;0;2
C7906;RALN;OE;0OEESP;C03;2;1
UC10945;RALN;OE;0OEESP;C03;0;1
C3079;RALN;OE;0OEESP;C01;1;0
C1264;RALN;OE;0OEESP;C03;5;4
C5178;RALN;OE;0OEESP;C01;1;1
C7906;RALN;OE;0OEESP;C28;0;1
C5910;RALN;OE;0OEESP;C01;0;1
C6071;RALN;OE;0OEESP;C01;1;0
C8186;RALN;OE;0OEESP;C03;1;2
D8361;RALN;OE;0OEESP;C99;1;0
C2512;RALN;OE;0OEESP;C01;1;0
N10224;RALN;OE;0OEESP;C03;0;1
C1762;RALN;OE;0OEESP;C01;1;0
D8361;RALN;OE;0OEESP;C18;0;1
C2274;RALN;OE;0OEESP;C99;1;0
C7214;RALN;OE;0OEESP;C03;0;1
P9067;RALN;OE;0OEESP;C03;1;2
C818;RALN;OE;0OEESP;C03;0;1
C2282;RALN;OE;0OEESP;C03;0;1
C6897;RALN;OE;0OEESP;C03;1;0
C3990;RALN;OE;0OEESP;C18;1;0
C210;RALN;OE;0OEESP;C25;0;1
C6216;RALN;OE;0OEESP;C03;1;0
C210;RALN;OE;0OEESP;C99;1;0
C6761;RALN;OE;0OEESP;C01;2;0
C3857;RALN;OE;0OEESP;C03;3;0
C3820;RALN;OE;0OEESP;C03;0;1
C3857;RALN;OE;0OEESP;C01;1;1
C6335;RALN;OE;0OEESP;C01;0;1
C1728;RALN;OE;0OEESP;C03;0;1
C3857;RALN;OE;0OEESP;C99;1;8
C3914;RALN;OE;0OEESP;C03;1;0
P9067;RALN;OE;0OEESP;C99;1;2
C8223;RALN;OE;0OEESP;C03;1;0
IP12863;RALN;OE;0OEESP;C03;1;0
ES158;RALN;OE;0OEESP;C99;2;0
C210;RALN;OE;0OEESP;C03;1;1
C4699;RALN;OE;0OEESP;C01;0;1
C4046;RALN;OE;0OEESP;C01;1;0
C5541;RALN;OE;0OEESP;C03;1;0
C6682;RALN;OE;0OEESP;C01;1;1
C1767;RALN;OE;0OEESP;C03;0;1
C6478;RALN;OE;0OEESP;C99;0;1
ES10815;RALN;OE;0OEESP;C18;0;2
R9202;RALN;OE;0OEESP;C03;14;9
C4194;RALN;OE;0OEESP;C01;0;2
ES158;RALN;OE;0OEESP;C03;3;1
R9202;RALN;OE;0OEESP;C21;1;1
C2121;RALN;OE;0OEESP;C03;5;0
C5381;RALN;OE;0OEESP;C99;0;1
C1728;RALN;OE;0OEESP;C01;1;0
C306;RALN;OE;0OEESP;C01;1;0
CS9938;RALN;OE;0OEESP;C03;0;2
C2466;RALN;OE;0OEESP;C03;1;0
C5079;RALN;OE;0OEESP;C18;1;0
C3722;RALN;OE;0OEESP;C03;0;1
C2941;RALN;OE;0OEESP;C03;2;0
R9205;RALN;OE;0OEESP;C01;4;6
C5079;RALN;OE;0OEESP;C01;0;1
C2309;RALN;OE;0OEESP;C01;0;2
C3084;RALN;OE;0OEESP;C28;1;0
C5694;RALN;OE;0OEESP;C03;3;0
C4220;RALN;OE;0OEESP;C03;1;0
C3990;RALN;OE;0OEESP;C03;1;0
C5694;RALN;OE;0OEESP;C01;1;0
P9088;RALN;OE;0OEESP;C18;1;0
C2746;RALN;OE;0OEESP;C03;0;1
C3990;RALN;OE;0OEESP;C01;1;0
C4426;RALN;OE;0OEESP;C99;1;0
C3427;RALN;OE;0OEESP;C18;0;1
R9205;RALN;OE;0OEESP;C99;1;1
C6678;RALN;OE;0OEESP;C03;1;0
R9205;RALN;OE;0OEESP;C28;9;5
C4168;RALN;OE;0OEESP;C03;1;0
C5699;RALN;OE;0OEESP;C01;1;0
R9202;RALN;OE;0OEESP;C28;1;1
C5600;RALN;OE;0OEESP;C01;1;0
IP12418;RALN;OE;0OEESP;C01;0;1
P9088;RALN;OE;0OEESP;C01;1;0
C5597;RALN;OE;0OEESP;C01;1;0
P9088;RALN;OE;0OEESP;C28;0;1
C2500;RALN;OE;0OEESP;C99;1;0
C5699;RALN;OE;0OEESP;C28;1;0
P9088;RALN;OE;0OEESP;C03;4;0
R9202;RALN;OE;0OEESP;C01;25;7
C3365;RALN;OE;0OEESP;C25;1;0
C3033;RALN;OE;0OEESP;C01;0;1
C2602;RALN;OE;0OEESP;C01;1;0
C7929;RALN;OE;0OEESP;C28;0;3
C7763;RALN;OE;0OEESP;C01;0;2
C7929;RALN;OE;0OEESP;C01;1;2
C7071;RALN;OE;0OEESP;C01;1;2
D14148;RALN;OE;0OEESP;C99;1;0
C5161;RALN;OE;0OEESP;C03;1;0
C6564;RALN;OE;0OEESP;C99;1;2
C6093;RALN;OE;0OEESP;C03;1;0
C3122;RALN;OE;0OEESP;C21;1;0
C1538;RALN;OE;0OEESP;C28;0;1
C7929;RALN;OE;0OEESP;C99;1;0
C6564;RALN;OE;0OEESP;C18;1;0
C7929;RALN;OE;0OEESP;C03;4;4
C6564;RALN;OE;0OEESP;C03;1;1
C3462;RALN;OE;0OEESP;C99;1;0
C6975;RALN;OE;0OEESP;C01;1;1
C7641;RALN;OE;0OEESP;C21;1;0
C7973;RALN;OE;0OEESP;C01;0;2
C4357;RALN;OE;0OEESP;C99;0;2
C7641;RALN;OE;0OEESP;C01;1;0
C7297;RALN;OE;0OEESP;C03;1;0
C4357;RALN;OE;0OEESP;C01;0;1
C5654;RALN;OE;0OEESP;C01;1;0
C584;RALN;OE;0OEESP;C03;0;1
C7763;RALN;OE;0OEESP;C99;2;0
D14148;RALN;OE;0OEESP;C03;1;0
C7973;RALN;OE;0OEESP;C28;1;1
C2693;RALN;OE;0OEESP;C03;1;0
IP10625;RALN;OE;0OEESP;C99;0;5
C7973;RALN;OE;0OEESP;C03;1;1
D14148;RALN;OE;0OEESP;C01;3;0
C7166;RALN;OE;0OEESP;C28;1;0
C5615;RALN;OE;0OEESP;C99;1;0
C2602;RALN;OE;0OEESP;C18;1;0
C474;RALN;OE;0OEESP;C03;2;1
C3522;RALN;OE;0OEESP;C21;1;1
C4273;RALN;OE;0OEESP;C21;1;0
C3522;RALN;OE;0OEESP;C03;1;0
IP10582;RALN;OE;0OEESP;C03;1;1
C2121;RALN;OE;0OEESP;C18;1;0
C3522;RALN;OE;0OEESP;C01;1;1
IP10582;RALN;OE;0OEESP;C01;0;3
C4920;RALN;OE;0OEESP;C03;1;0
C7071;RALN;OE;0OEESP;C03;1;1
C3095;RALN;OE;0OEESP;C03;1;0
C7102;RALN;OE;0OEESP;C01;1;0
C7071;RALN;OE;0OEESP;C28;1;1
C6697;RALN;OE;0OEESP;C03;0;1
C453;RALN;OE;0OEESP;C28;1;0
C3424;RALN;OE;0OEESP;C03;1;0
C4122;RALN;OE;0OEESP;C01;1;0
IP10582;RALN;OE;0OEESP;C99;0;1
C3033;RALN;OE;0OEESP;C03;0;1
C12276;RALN;OE;0OEESP;C03;1;0
C12276;RALN;OE;0OEESP;C21;1;0
C6874;RALN;OE;0OEESP;C03;0;1
C344;RALN;OE;0OEESP;C01;2;1
UC14026;RALN;OE;0OEESP;C03;0;1
C7944;RALN;OE;0OEESP;C99;0;1
ES10815;RALN;OE;0OEESP;C03;1;2
C5015;RALN;OE;0OEESP;C03;1;0
ES10815;RALN;OE;0OEESP;C01;1;4
P9082;RALN;OE;0OEESP;C01;3;0
C3522;RALN;OE;0OEESP;C28;3;5
P9082;RALN;OE;0OEESP;C03;0;1
C904;RALN;OE;0OEESP;C03;1;0
C453;RALN;OE;0OEESP;C01;1;0
C3798;RALN;OE;0OEESP;C03;0;1
C3122;RALN;OE;0OEESP;C28;1;0
C1438;RALN;OE;0OEESP;C03;1;0
C7277;RALN;OE;0OEESP;C03;1;0
C934;RALN;OE;0OEESP;C01;1;0
C1688;RALN;OE;0OEESP;C03;1;0
C3027;RALN;OE;0OEESP;C03;1;0
C6876;RALN;OE;0OEESP;C19;1;0
C4151;RALN;OE;0OEESP;C01;1;0
C3791;RALN;OE;0OEESP;C03;1;0
C5560;RALN;OE;0OEESP;C28;1;0
C628;RALN;OE;0OEESP;C01;2;0
P9030;RALN;OE;0OEESP;C03;1;0
P10801;RALN;OE;0OEESP;C03;1;0
C5560;RALN;OE;0OEESP;C03;3;1
C3892;RALN;OE;0OEESP;C01;1;0
C6876;RALN;OE;0OEESP;C01;1;0
C7453;RALN;OE;0OEESP;C03;1;0
P10801;RALN;OE;0OEESP;C01;0;1
C7277;RALN;OE;0OEESP;C99;1;0
C2240;RALN;OE;0OEESP;C01;0;1
C4309;RALN;OE;0OEESP;C01;1;0
C4649;RALN;OE;0OEESP;C99;1;0
C1968;RALN;OE;0OEESP;C03;0;1
C6821;RALN;OE;0OEESP;C03;1;0
C250;RALN;OE;0OEESP;C21;1;0
C8245;RALN;OE;0OEESP;C03;3;0
C5692;RALN;OE;0OEESP;C03;0;1
C5692;RALN;OE;0OEESP;C01;1;0
C5102;RALN;OE;0OEESP;C03;1;0
C7197;RALN;OE;0OEESP;C03;0;1
C3578;RALN;OE;0OEESP;C28;1;0
C3578;RALN;OE;0OEESP;C01;1;1
C1592;RALN;OE;0OEESP;C99;1;0
C4278;RALN;OE;0OEESP;C03;0;1
C5348;RALN;OE;0OEESP;C28;0;2
C5348;RALN;OE;0OEESP;C03;1;0
ER9954;RALN;OE;0OEESP;C01;0;1
C5303;RALN;OE;0OEESP;C03;1;0
C3782;RALN;OE;0OEESP;C18;1;0
C528;RALN;OE;0OEESP;C03;2;2
C5303;RALN;OE;0OEESP;C01;0;1
C4016;RALN;OE;0OEESP;C03;1;0
C4247;RALN;OE;0OEESP;C19;0;1
C5477;RALN;OE;0OEESP;C03;1;0
C5532;RALN;OE;0OEESP;C28;1;0
C6405;RALN;OE;0OEESP;C18;1;0
C3406;RALN;OE;0OEESP;C01;1;0
C3406;RALN;OE;0OEESP;C99;1;0
C8116;RALN;OE;0OEESP;C03;0;1
C4247;RALN;OE;0OEESP;C01;1;0
C4048;RALN;OE;0OEESP;C01;1;0
C5532;RALN;OE;0OEESP;C03;1;0
C4247;RALN;OE;0OEESP;C21;1;0
C5535;RALN;OE;0OEESP;C01;1;0
C2015;RALN;OE;0OEESP;C28;1;0
C7958;RALN;OE;0OEESP;C03;1;0
C415;RALN;OE;0OEESP;C01;1;0
C887;RALN;OE;0OEESP;C21;1;0
N8915;RALN;OE;0OEESP;C01;0;1
C528;RALN;OE;0OEESP;C01;3;1
C3765;RALN;OE;0OEESP;C01;1;0
C373;RALN;OE;0OEESP;C03;2;0
C2285;RALN;OE;0OEESP;C28;0;1
C6280;RALN;OE;0OEESP;C03;1;0
C2737;RALN;OE;0OEESP;C03;2;0
C4048;RALN;OE;0OEESP;C18;0;1
C7410;RALN;OE;0OEESP;C03;0;1
C2285;RALN;OE;0OEESP;C19;0;1
C4768;RALN;OE;0OEESP;C99;1;0
C6983;RALN;OE;0OEESP;C28;0;1
C7410;RALN;OE;0OEESP;C01;2;0
C528;RALN;OE;0OEESP;C99;0;1
C4248;RALN;OE;0OEESP;C21;1;0
C5730;RALN;OE;0OEESP;C01;1;0
C8056;RALN;OE;0OEESP;C01;1;0
C5730;RALN;OE;0OEESP;C28;1;0
C1192;RALN;OE;0OEESP;C03;1;0
C832;RALN;OE;0OEESP;C01;1;1
C12497;RALN;OE;0OEESP;C01;1;1
C7485;RALN;OE;0OEESP;C21;1;0
C2217;RALN;OE;0OEESP;C28;0;1
C2407;RALN;OE;0OEESP;C01;1;1
C1011;RALN;OE;0OEESP;C99;1;0
P9052;RALN;OE;0OEESP;C01;2;0
C1072;RALN;OE;0OEESP;C99;1;0
C1390;RALN;OE;0OEESP;C28;1;0
IP10343;RALN;OE;0OEESP;C03;1;0
C611;RALN;OE;0OEESP;C21;1;0
P9101;RALN;OE;0OEESP;C01;0;2
C7935;RALN;OE;0OEESP;C25;1;0
C2407;RALN;OE;0OEESP;C99;1;0
C668;RALN;OE;0OEESP;C03;1;0
C4308;RALN;OE;0OEESP;C25;1;0
C7194;RALN;OE;0OEESP;C01;1;0
C7174;RALN;OE;0OEESP;C25;1;0
C1331;RALN;OE;0OEESP;C03;1;0
C1749;RALN;OE;0OEESP;C03;1;0
C1390;RALN;OE;0OEESP;C99;0;1
C4669;RALN;OE;0OEESP;C03;2;0
C4669;RALN;OE;0OEESP;C18;1;0
C3591;RALN;OE;0OEESP;C01;0;1
C849;RALN;OE;0OEESP;C99;1;1
C1390;RALN;OE;0OEESP;C03;2;0
C13343;RALN;OE;0OEESP;C03;2;0
C2898;RALN;OE;0OEESP;C03;0;1
C849;RALN;OE;0OEESP;C03;2;0
C1078;RALN;OE;0OEESP;C03;1;0
IP10461;RALN;OE;0OEESP;C03;0;2
IP10461;RALN;OE;0OEESP;C19;0;1
C2884;RALN;OE;0OEESP;C03;1;0
P9052;RALN;OE;0OEESP;C21;2;0
C6391;RALN;OE;0OEESP;C01;1;0
C8176;RALN;OE;0OEESP;C01;1;0
IP10461;RALN;OE;0OEESP;C28;0;1
C944;RALN;OE;0OEESP;C03;1;0
P9052;RALN;OE;0OEESP;C25;1;0
C6719;RALN;OE;0OEESP;C01;1;0
C8296;RALN;OE;0OEESP;C01;1;0
C7608;RALN;OE;0OEESP;C25;1;0
C250;RALN;OE;0OEESP;C01;1;0
C5559;RALN;OE;0OEESP;C01;1;0
C430;RALN;OE;0OEESP;C28;4;6
C1070;RALN;OE;0OEESP;C01;0;1
C3618;RALN;OE;0OEESP;C99;1;0
C472;RALN;OE;0OEESP;C99;1;0
C3924;RALN;OE;0OEESP;C28;1;0
C2925;RALN;OE;0OEESP;C03;1;0
C3924;RALN;OE;0OEESP;C03;2;1
C3525;RALN;OE;0OEESP;C03;1;0
P9083;RALN;OE;0OEESP;C03;1;2
C3924;RALN;OE;0OEESP;C01;0;1
P9052;RALN;OE;0OEESP;C03;1;1
P9083;RALN;OE;0OEESP;C01;0;1
C3924;RALN;OE;0OEESP;C21;3;0
C430;RALN;OE;0OEESP;C03;4;0
C6741;RALN;OE;0OEESP;C01;1;0
C430;RALN;OE;0OEESP;C99;1;0
C430;RALN;OE;0OEESP;C01;2;4
C8055;RALN;OE;0OEESP;C25;1;0
C430;RALN;OE;0OEESP;C21;0;1
C8055;RALN;OE;0OEESP;C01;1;0
C7553;RALN;OE;0OEESP;C21;1;0
C7731;RALN;OE;0OEESP;C99;1;0
C3623;RALN;OE;0OEESP;C01;1;0
C5242;RALN;OE;0OEESP;C03;1;1
C5375;RALN;OE;0OEESP;C03;0;1
C4343;RALN;OE;0OEESP;C01;1;0
C8306;RALN;OE;0OEESP;C01;1;0
N8908;RALN;OE;0OEESP;C21;0;1
C3623;RALN;OE;0OEESP;C28;0;2
UC10476;RALN;OE;0OEESP;C18;0;1
C7916;RALN;OE;0OEESP;C03;1;0
C5596;RALN;OE;0OEESP;C03;1;0
C6909;RALN;OE;0OEESP;C18;0;1
C7916;RALN;OE;0OEESP;C28;1;0
C2873;RALN;OE;0OEESP;C03;1;0
C7388;RALN;OE;0OEESP;C03;1;1
C5596;RALN;OE;0OEESP;C01;1;0
C6909;RALN;OE;0OEESP;C01;1;0
C6812;RALN;OE;0OEESP;C01;1;1
C2474;RALN;OE;0OEESP;C03;1;1
C5367;RALN;OE;0OEESP;C01;1;0
C6006;RALN;OE;0OEESP;C21;0;1
C2690;RALN;OE;0OEESP;C21;0;2
C2690;RALN;OE;0OEESP;C03;2;2
CM9123;RALN;OE;0OEESP;C21;2;0
C2690;RALN;OE;0OEESP;C01;0;2
C4847;RALN;OE;0OEESP;C03;0;2
C3532;RALN;OE;0OEESP;C01;1;0
C7538;RALN;OE;0OEESP;C03;1;0
CM9123;RALN;OE;0OEESP;C03;1;1
C6206;RALN;OE;0OEESP;C21;1;0
C7388;RALN;OE;0OEESP;C99;1;0
CM9123;RALN;OE;0OEESP;C28;1;0
C626;RALN;OE;0OEESP;C99;0;1
C2690;RALN;OE;0OEESP;C25;1;0
C3758;RALN;OE;0OEESP;C28;0;1
C7809;RALN;OE;0OEESP;C99;1;1
C819;RALN;OE;0OEESP;C28;0;1
C6523;RALN;OE;0OEESP;C01;2;0
C5241;RALN;OE;0OEESP;C21;1;0
C4380;RALN;OE;0OEESP;C01;1;0
C5897;RALN;OE;0OEESP;C99;1;0
C4839;RALN;OE;0OEESP;C99;1;2
C1620;RALN;OE;0OEESP;C28;0;1
C6993;RALN;OE;0OEESP;C03;0;1
IP10304;RALN;OE;0OEESP;C28;0;4
C1885;RALN;OE;0OEESP;C03;1;0
C1620;RALN;OE;0OEESP;C01;0;1
C883;RALN;OE;0OEESP;C01;1;0
C6671;RALN;OE;0OEESP;C01;1;0
IP10304;RALN;OE;0OEESP;C18;1;0
C1784;RALN;OE;0OEESP;C03;2;0
IP10304;RALN;OE;0OEESP;C03;0;1
C4108;RALN;OE;0OEESP;C99;1;0
C4108;RALN;OE;0OEESP;C01;1;0
C4071;RALN;OE;0OEESP;C01;3;0
C3150;RALN;OE;0OEESP;C21;1;0
C8287;RALN;OE;0OEESP;C01;0;1
C6286;RALN;OE;0OEESP;C99;1;0
C1998;RALN;OE;0OEESP;C01;0;1
C1218;RALN;OE;0OEESP;C99;1;0
C5212;RALN;OE;0OEESP;C01;1;0
C4306;RALN;OE;0OEESP;C03;1;0
C792;RALN;OE;0OEESP;C01;0;1
C1737;RALN;OE;0OEESP;C01;0;2
C4851;RALN;OE;0OEESP;C25;0;1
C4851;RALN;OE;0OEESP;C99;0;1
C8173;RALN;OE;0OEESP;C03;1;0
C792;RALN;OE;0OEESP;C03;1;0
C5897;RALN;OE;0OEESP;C03;1;1
C3893;RALN;OE;0OEESP;C03;2;0
C1531;RALN;OE;0OEESP;C99;1;0
C5732;RALN;OE;0OEESP;C25;1;0
C5267;RALN;OE;0OEESP;C03;1;0
C2997;RALN;OE;0OEESP;C99;1;0
C4115;RALN;OE;0OEESP;C28;1;1
C3850;RALN;OE;0OEESP;C99;1;0
C3573;RALN;OE;0OEESP;C01;0;1
C5183;RALN;OE;0OEESP;C01;1;0
P9085;RALN;OE;0OEESP;C03;1;0
C4811;RALN;OE;0OEESP;C03;0;1
C4115;RALN;OE;0OEESP;C03;1;0
C6830;RALN;OE;0OEESP;C01;1;0
C5732;RALN;OE;0OEESP;C99;18;0
C5267;RALN;OE;0OEESP;C28;0;1
C5267;RALN;OE;0OEESP;C21;1;0
C463;RALN;OE;0OEESP;C03;1;0
C4334;RALN;OE;0OEESP;C03;1;0
C5732;RALN;OE;0OEESP;C01;7;0
C4811;RALN;OE;0OEESP;C99;0;1
C6732;RALN;OE;0OEESP;C03;1;0
P9085;RALN;OE;0OEESP;C28;1;0
IP10664;RALN;OE;0OEESP;C03;0;1
C4931;RALN;OE;0OEESP;C01;1;0
C5719;RALN;OE;0OEESP;C03;1;1
C2943;RALN;OE;0OEESP;C01;1;0
C1418;RALN;OE;0OEESP;C18;1;0
C5532;RALN;OE;0OEESP;C01;0;4
C7108;RALN;OE;0OEESP;C03;2;0
C676;RALN;OE;0OEESP;C03;1;0
C676;RALN;OE;0OEESP;C28;0;1
PA83;RALN;OE;0OEESP;C03;1;0
C6732;RALN;OE;0OEESP;C28;0;1
C6422;RALN;OE;0OEESP;C99;1;0
IP15409;RALN;OE;0OEESP;C01;0;1
C5275;RALN;OE;0OEESP;C99;1;0
C6282;RALN;OE;0OEESP;C03;1;0
C6603;RALN;OE;0OEESP;C03;1;0
C5627;RALN;OE;0OEESP;C03;3;0
CS10243;RALN;OE;0OEESP;C03;0;1
C628;RALN;OE;0OEESP;C99;1;0
C6363;RALN;OE;0OEESP;C99;1;0
C8134;RALN;OE;0OEESP;C01;0;1
C659;RALN;OE;0OEESP;C28;2;0
C659;RALN;OE;0OEESP;C21;1;0
C659;RALN;OE;0OEESP;C18;1;0
C1330;RALN;OE;0OEESP;C03;0;1
V9772;RALN;OE;0OEESP;C18;2;5
C7769;RALN;OE;0OEESP;C03;2;0
C4847;RALN;OE;0OEESP;C99;0;1
C1526;RALN;OE;0OEESP;C03;1;0
UC12257;RALN;OE;0OEESP;C03;1;0
C1965;RALN;OE;0OEESP;C03;1;0
CM9080;RALN;OE;0OEESP;C01;15;3
C8116;RALN;OE;0OEESP;C28;0;1
CM9080;RALN;OE;0OEESP;C99;1;0
C7095;RALN;OE;0OEESP;C01;2;0
C5513;RALN;OE;0OEESP;C28;1;0
C2567;RALN;OE;0OEESP;C03;2;1
C5513;RALN;OE;0OEESP;C01;1;1
C5513;RALN;OE;0OEESP;C03;4;4
C5525;RALN;OE;0OEESP;C18;1;0
C5993;RALN;OE;0OEESP;C18;1;0
UC10316;RALN;OE;0OEESP;C18;2;1
C5525;RALN;OE;0OEESP;C21;1;3
C5525;RALN;OE;0OEESP;C28;0;2
C7706;RALN;OE;0OEESP;C03;0;1
C4661;RALN;OE;0OEESP;C01;1;0
C5525;RALN;OE;0OEESP;C01;1;1
C615;RALN;OE;0OEESP;C01;0;1
C1965;RALN;OE;0OEESP;C01;0;1
C5525;RALN;OE;0OEESP;C99;1;0
C4867;RALN;OE;0OEESP;C01;1;1
C5532;RALN;OE;0OEESP;C21;3;1
C3936;RALN;OE;0OEESP;C01;1;0
P9099;RALN;OE;0OEESP;C28;1;1
P9093;RALN;OE;0OEESP;C03;4;0
C3936;RALN;OE;0OEESP;C21;1;0
C6762;RALN;OE;0OEESP;C03;1;0
P9099;RALN;OE;0OEESP;C25;1;0
