ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE;PERS_LAVORO_AGILE_U;PERS_LAVORO_AGILE_D;PERS_COWORKING_U;PERS_COWORKING_D
J8626;SSNA;ND;BI;0;0;0;0;2;8;0;3;0;0
J8626;SSNA;ND;AT;0;1;3;0;8;1;7;29;0;0
J8626;SSNA;ND;PT;0;0;5;2;5;1;0;4;0;0
UC10014;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
UC10014;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
PA10131;RESI;NF;CD;0;0;0;0;0;0;1;0;0;0
C6804;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C8168;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
C8168;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C3390;RALN;ND;IR;0;0;11;4;0;0;0;0;0;0
C3390;RALN;ND;EQ;0;0;2;0;0;0;0;0;0;0
C8184;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C6758;RALN;ND;IR;0;0;0;0;0;2;0;0;0;0
C6758;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
Q9179;UNIV;ND;CC;10;25;0;0;0;0;160;277;0;0
Q9179;UNIV;ND;CB;2;1;0;0;0;0;7;8;0;0
Q9179;UNIV;ND;CD;1;5;0;0;0;0;54;113;0;0
Q9179;UNIV;ND;CE;0;2;0;0;0;0;3;9;0;0
UC9864;RALN;ND;IR;0;0;0;0;0;0;1;4;0;0
UC9864;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C7417;RALN;ND;IR;0;0;0;1;1;0;0;0;0;0
C7417;RALN;ND;OE;0;0;0;0;1;1;0;0;0;0
C3777;RALN;ND;IR;0;0;1;0;1;1;1;0;0;0
C3777;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C3777;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C7179;RALN;ND;OP;0;0;0;0;3;0;0;0;0;0
C7179;RALN;ND;OE;0;0;0;0;2;1;0;0;0;0
C7179;RALN;ND;EQ;0;0;0;0;1;0;0;0;0;0
C7179;RALN;ND;IR;0;0;0;0;8;9;0;0;0;0
C6725;RALN;ND;IR;0;0;12;3;13;4;0;0;0;0
C6725;RALN;ND;PC;0;0;2;0;0;0;0;0;0;0
C6725;RALN;ND;OP;0;0;0;0;2;0;0;0;0;0
C6725;RALN;ND;EQ;0;0;2;0;3;0;0;0;0;0
C6725;RALN;ND;OE;0;0;0;0;1;1;0;0;0;0
C7388;RALN;ND;EQ;0;0;0;0;4;4;1;2;0;0
C7388;RALN;ND;IR;0;0;14;4;7;1;0;0;0;0
C7388;RALN;ND;OP;0;0;0;0;5;1;0;0;0;0
C7388;RALN;ND;OE;0;0;0;0;9;0;0;0;0;0
UC10925;RALN;ND;OE;0;0;0;0;0;0;1;0;0;0
UC10925;RALN;ND;IR;0;0;0;0;0;0;1;2;0;0
UC10925;RALN;ND;EQ;0;0;0;0;0;0;0;3;0;0
T10845;REVA;NF;CB;0;0;0;0;0;0;0;1;0;0
T10845;REVA;NF;CC;0;0;0;0;0;0;0;7;0;0
T10845;REVA;NF;CD;0;0;0;0;0;0;0;2;0;0
J10551;SSNA;ND;PF;0;0;0;1;18;10;0;0;0;0
J10551;SSNA;ND;MD;0;0;0;0;28;36;0;0;0;0
J10551;SSNA;ND;DP;0;0;0;0;1;0;0;0;0;0
C3693;PRBZ;NF;CB;0;0;3;2;5;0;0;0;0;0
C3693;PRBZ;NF;CC;0;0;1;0;0;0;0;0;0;0
C3693;PRBZ;NF;CD;0;0;2;0;0;0;0;0;0;0
Q9132;UNIV;ND;CE;0;0;0;0;0;0;8;9;0;0
Q9132;UNIV;ND;CB;0;0;0;0;1;0;6;13;0;0
Q9132;UNIV;ND;CD;0;0;0;0;4;7;28;78;0;0
Q9132;UNIV;ND;CC;0;0;0;0;7;5;48;138;0;0
C7330;RALN;ND;OE;0;0;0;0;9;0;0;0;0;0
C7330;RALN;ND;IR;0;0;8;3;5;1;0;1;0;0
C7330;RALN;ND;EQ;0;0;3;1;1;1;0;0;0;0
C6347;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C6347;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C4308;RALN;ND;OE;4;20;347;184;142;29;357;864;26;35
C4308;RALN;ND;EQ;3;3;167;77;33;24;631;1234;57;98
C4308;RALN;ND;IR;5;7;1750;965;87;47;716;1503;53;111
C4308;RALN;ND;OP;0;0;5;5;0;0;1;0;0;0
C789;RALN;ND;IR;0;0;0;0;1;0;0;4;0;0
C789;RALN;ND;EQ;0;0;0;0;1;0;1;0;0;0
C789;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C3841;RALN;ND;OE;0;0;1;1;0;0;0;0;0;0
C3841;RALN;ND;IR;0;0;4;1;1;0;0;0;0;0
AB12920;EPNE;ME;AT;0;0;0;0;0;0;36;25;0;0
AB12920;EPNE;ME;FU;0;1;0;0;0;0;29;27;0;0
U9460;SSNA;ND;PT;0;0;24;12;3;0;0;0;0;0
U9460;SSNA;ND;OP;0;0;37;45;1;0;0;0;0;0
U9460;SSNA;ND;BI;0;0;1;7;2;8;0;0;0;0
U9460;SSNA;ND;MD;0;0;67;52;50;35;0;0;0;0
U9460;SSNA;ND;PF;0;0;207;312;65;54;0;0;0;0
U9460;SSNA;ND;FM;0;0;0;0;0;6;0;0;0;0
U9460;SSNA;ND;MO;0;0;0;0;4;0;0;0;0;0
U9460;SSNA;ND;AT;0;0;1;0;1;0;0;0;0;0
V14138;RALN;ND;OE;0;0;0;0;0;0;0;1;0;0
V14138;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C670;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C670;RALN;ND;IR;0;0;0;0;0;1;0;0;0;0
C4229;RALN;ND;OE;0;0;4;1;8;6;0;0;0;0
C4229;RALN;ND;IR;0;0;7;2;10;4;0;0;0;0
C4229;RALN;ND;EQ;0;0;0;0;3;0;0;0;0;0
C4229;RALN;ND;OP;0;0;0;1;4;2;0;0;0;0
Q9158;UNIV;ND;CB;0;1;39;24;0;0;0;0;0;0
Q9158;UNIV;ND;CC;10;15;47;5;0;0;236;495;0;0
Q9158;UNIV;ND;CD;3;5;15;4;0;0;204;467;0;0
Q9158;UNIV;ND;CE;0;0;0;0;0;0;31;65;0;0
C2394;REFR;SC;CC;0;0;0;0;0;0;0;2;0;0
C5053;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
IC12888;AFAM;AT;PA;0;0;2;2;0;0;0;0;0;0
C4606;RALN;ND;EQ;0;0;0;0;0;0;31;0;0;0
C1889;RALN;ND;OE;0;0;0;0;9;2;3;0;0;0
C1889;RALN;ND;IR;0;0;46;21;46;20;4;22;0;0
C1889;RALN;ND;OP;0;0;0;0;9;0;0;0;0;0
C1889;RALN;ND;EQ;0;0;7;2;13;12;3;12;0;0
C401;RALN;ND;IR;0;0;4;0;4;0;0;0;0;0
C401;RALN;ND;OP;0;0;0;0;1;0;0;0;0;0
C401;RALN;ND;OE;0;0;4;0;6;2;0;0;0;0
AG9900;EPNE;ME;FU;0;0;0;0;0;0;4;6;0;0
AG9900;EPNE;ME;AT;0;0;0;0;0;0;3;7;0;0
C5090;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
C5660;RALN;ND;IR;0;0;0;0;4;3;0;2;0;0
C2608;RALN;ND;EQ;0;0;0;0;0;0;2;9;0;0
C2608;RALN;ND;OE;0;0;0;0;0;1;0;2;0;0
C2608;RALN;ND;IR;0;0;1;8;1;2;0;14;0;0
C3468;RALN;ND;IR;0;0;7;3;0;0;0;0;0;0
C6207;RALN;ND;IR;0;0;0;0;1;0;0;0;0;0
C6207;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C3636;RALN;ND;IR;0;0;4;3;0;0;0;0;0;0
C3636;RALN;ND;OP;0;0;0;3;0;2;0;0;0;0
U9432;SSNA;ND;OP;0;0;2;1;1;0;0;0;0;0
U9432;SSNA;ND;PT;0;0;40;32;6;1;0;0;0;0
U9432;SSNA;ND;MV;0;0;0;0;10;13;0;0;0;0
U9432;SSNA;ND;MD;0;0;0;2;131;92;0;0;0;0
U9432;SSNA;ND;AT;0;0;88;244;13;6;0;0;0;0
U9432;SSNA;ND;DP;0;0;0;0;2;0;0;0;0;0
U9432;SSNA;ND;PF;0;0;371;1315;95;107;0;0;0;0
C4660;RALN;ND;IR;0;0;5;0;2;0;1;0;0;0
C4660;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C4660;RALN;ND;EQ;0;0;0;0;2;0;1;0;0;0
CS11100;SSNA;ND;PF;0;0;0;0;0;0;1;1;0;0
CS11100;SSNA;ND;PT;0;0;0;0;0;0;0;1;0;0
CS11100;SSNA;ND;OP;0;0;0;0;0;0;0;4;0;0
CS11100;SSNA;ND;AT;0;0;0;0;0;0;1;2;0;0
C7623;RALN;ND;IR;0;0;1;0;0;0;0;0;0;0
C305;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C305;RALN;ND;OE;0;0;0;0;0;0;1;0;0;0
C305;RALN;ND;EQ;0;0;0;0;0;0;5;1;0;0
C6008;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
PA12204;RALN;ND;EQ;0;0;0;0;0;0;4;2;0;0
P9104;RALN;ND;OE;0;0;0;0;13;0;0;0;0;0
P9104;RALN;ND;IR;0;0;11;1;3;0;0;1;0;0
P9104;RALN;ND;EQ;0;0;0;0;0;0;0;3;0;0
C12761;RALN;ND;OE;0;0;0;0;7;0;0;0;0;0
C12761;RALN;ND;IR;0;0;0;0;2;0;0;0;0;0
C7066;RALN;ND;IR;0;0;7;1;0;1;0;0;0;0
C7066;RALN;ND;OE;0;1;0;0;0;2;0;0;0;0
C4021;RALN;ND;IR;0;0;3;2;3;2;0;0;0;0
C4021;RALN;ND;EQ;0;0;2;0;2;0;0;0;0;0
C4021;RALN;ND;OE;0;0;0;0;4;0;0;0;0;0
AG9844;AGFI;2F;FU;19;42;0;0;0;0;1399;1758;39;20
AG9844;AGFI;2F;AT;9;24;0;0;0;0;789;969;13;9
AG9844;AGFI;2F;OP;0;0;0;0;0;0;8;8;0;0
AG9844;AGFI;2F;3S;0;0;0;0;0;0;44;35;0;0
U9414;SSNA;ND;DT;0;0;0;0;0;0;0;1;0;0
U9414;SSNA;ND;DA;0;0;0;0;0;0;0;1;0;0
U9414;SSNA;ND;AT;0;0;0;0;24;0;16;46;0;0
U9414;SSNA;ND;PT;0;0;0;0;20;6;0;0;0;0
U9414;SSNA;ND;PF;0;0;0;0;163;304;22;43;0;0
U9414;SSNA;ND;DP;0;0;0;0;4;0;1;1;0;0
U9414;SSNA;ND;OP;0;0;0;0;22;16;8;30;0;0
U9414;SSNA;ND;MD;0;0;95;163;115;155;0;5;0;0
U9414;SSNA;ND;MV;0;0;0;0;8;4;0;0;0;0
U9414;SSNA;ND;BI;0;0;2;6;1;1;0;0;0;0
U9414;SSNA;ND;PL;0;0;0;0;0;0;1;1;0;0
U9414;SSNA;ND;CH;0;0;0;0;0;0;0;1;0;0
C2511;RALN;ND;OE;0;0;0;0;12;0;2;1;0;0
C2511;RALN;ND;EQ;0;0;4;2;5;2;0;3;0;0
C2511;RALN;ND;IR;0;0;11;17;15;17;0;0;0;0
C7096;RALN;ND;EQ;0;0;5;5;7;6;0;0;0;0
C7096;RALN;ND;OE;0;0;13;19;53;1;8;25;0;0
C7096;RALN;ND;IR;0;0;43;20;48;20;3;29;0;0
IP10641;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
LS12120;LS13;NF;LI;0;0;0;0;1;0;19;20;0;0
C2250;RALN;ND;IR;0;0;19;18;3;1;0;1;0;0
C2250;RALN;ND;EQ;0;0;1;3;1;0;0;0;0;0
C2250;RALN;ND;OE;0;0;0;1;0;0;0;0;0;0
U12351;SSNA;ND;DA;0;0;0;0;0;0;4;1;0;0
U12351;SSNA;ND;PT;0;0;63;70;40;21;21;46;0;0
U12351;SSNA;ND;DT;0;0;0;0;0;0;3;0;0;0
U12351;SSNA;ND;AT;0;0;17;2;31;3;16;83;0;0
U12351;SSNA;ND;DP;0;0;0;0;0;0;3;0;0;0
U12351;SSNA;ND;PF;0;0;973;2837;655;1474;29;112;0;0
U12351;SSNA;ND;OP;0;0;213;989;40;163;4;8;0;0
U12351;SSNA;ND;BI;0;0;5;15;1;6;0;0;0;0
U12351;SSNA;ND;MD;0;0;306;432;330;384;1;1;0;0
U12351;SSNA;ND;MV;0;0;0;0;23;30;0;0;0;0
U12351;SSNA;ND;FM;0;0;0;0;3;7;0;0;0;0
C1749;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
M8664;MNST;MM;AT;0;0;0;0;0;0;153;258;0;0
M8664;MNST;MM;RM;0;0;0;0;33;51;115;210;0;0
M8664;MNST;MM;FU;0;0;0;0;0;0;199;402;0;0
M8664;MNST;MM;OP;0;0;0;0;0;0;3;0;0;0
LS14500;LS13;NF;LI;0;0;0;0;21;9;0;0;0;0
IP12500;RALN;ND;IR;0;0;0;6;0;0;0;0;0;0
IP12500;RALN;ND;OE;0;0;14;156;0;0;0;0;0;0
IP12500;RALN;ND;EQ;0;0;5;19;0;0;0;0;0;0
Q9164;UNIV;ND;CC;0;0;0;0;5;0;36;134;0;0
Q9164;UNIV;ND;CE;0;0;0;0;0;0;25;27;0;0
Q9164;UNIV;ND;CD;0;0;0;0;7;0;141;348;0;0
C6025;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C6025;RALN;ND;IR;0;0;4;0;0;0;0;0;0;0
C4908;PRBZ;NF;CC;0;0;0;0;2;1;0;0;0;0
C4908;PRBZ;NF;CB;0;0;0;0;3;0;0;0;0;0
C4908;PRBZ;NF;CA;0;0;0;0;3;0;0;0;0;0
CV14389;AFAM;AT;PA;0;0;7;16;0;0;6;10;0;0
C4918;RALN;ND;IR;0;0;0;1;0;0;0;0;0;0
C8024;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C3219;RALN;ND;IR;0;0;0;0;0;0;0;2;0;0
C4859;RALN;ND;EQ;0;0;2;1;3;3;0;0;0;0
C4859;RALN;ND;IR;0;0;28;40;17;15;0;1;0;0
CS11103;SSNA;ND;PF;0;0;0;0;0;0;0;3;0;0
CS11103;SSNA;ND;AT;0;0;0;0;0;0;0;3;0;0
C1565;RALN;ND;OE;0;0;0;0;0;1;0;0;0;0
C1565;RALN;ND;IR;0;0;7;2;5;2;0;0;0;0
PA119;RALN;ND;IR;0;0;0;0;0;0;5;13;0;0
PA119;RALN;ND;EQ;0;0;0;0;0;0;5;5;0;0
PA119;RALN;ND;OE;0;0;0;0;0;0;1;0;0;0
C8257;RALN;ND;EQ;0;0;0;0;2;0;0;0;0;0
C8257;RALN;ND;IR;0;0;0;0;2;0;0;0;0;0
C8257;RALN;ND;OP;0;0;0;0;3;0;0;0;0;0
P9065;RALN;ND;EQ;0;0;1;0;0;0;1;1;0;0
P9065;RALN;ND;OE;0;0;0;0;4;0;0;1;0;0
P9065;RALN;ND;IR;0;0;3;0;6;0;2;0;0;0
UC10187;RALN;ND;EQ;0;0;0;1;0;0;2;1;0;0
UC10187;RALN;ND;OE;0;0;0;0;0;0;0;2;0;0
UC10187;RALN;ND;IR;0;0;3;0;0;0;1;10;0;0
AC14350;AFAM;AT;EP;0;0;0;0;0;0;1;1;0;0
AC14350;AFAM;AT;PA;0;0;0;0;0;0;0;1;0;0
P9056;RALN;ND;EQ;0;0;3;0;3;1;1;2;0;0
P9056;RALN;ND;OE;0;0;0;0;19;0;1;0;0;0
P9056;RALN;ND;IR;0;0;9;1;6;0;1;2;0;0
RA10651;RESA;NF;CC;3;7;0;0;0;0;42;31;0;0
RA10651;RESA;NF;CB;0;1;0;0;0;0;7;4;0;0
RA10651;RESA;NF;CD;3;4;0;0;0;0;50;59;0;0
C7557;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C7557;RALN;ND;IR;0;0;5;0;0;0;0;0;0;0
C3788;RALN;ND;PC;0;0;2;1;9;2;0;0;0;0
C3788;RALN;ND;IR;0;0;3;5;1;1;0;0;0;0
C3788;RALN;ND;OE;0;0;1;0;5;0;0;0;0;0
AG9847;AGFI;2F;OP;1;3;0;0;0;0;39;36;0;0
AG9847;AGFI;2F;3S;0;0;0;0;0;0;754;417;0;0
AG9847;AGFI;2F;AT;78;75;22;36;0;0;2419;2533;0;0
AG9847;AGFI;2F;FU;153;423;25;51;0;0;7188;8399;0;0
PU9820;SSNA;ND;MD;0;0;0;0;26;44;0;0;0;0
PU9820;SSNA;ND;PF;0;0;0;0;8;3;0;0;0;0
R9202;RALN;ND;OP;0;0;4;0;15;0;2;1;0;0
R9202;RALN;ND;IR;0;0;55;9;31;5;87;77;0;2
R9202;RALN;ND;OE;0;0;17;8;16;1;69;57;0;0
R9202;RALN;ND;EQ;11;25;9;4;13;6;422;502;1;0
C1756;RALN;ND;IR;0;0;2;0;2;0;0;0;0;0
C1756;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C1756;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C2387;RALN;ND;IR;0;0;7;6;1;1;0;0;0;0
C5016;RALN;ND;IR;0;0;0;0;0;0;1;3;0;0
C5016;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
C3857;RALN;ND;OE;0;0;9;2;12;1;6;15;0;0
C3857;RALN;ND;EQ;0;0;18;10;26;17;54;139;0;0
C3857;RALN;ND;IR;0;0;84;70;94;69;45;145;0;0
C2121;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
C2121;RALN;ND;IR;0;0;0;0;0;0;2;3;0;0
C2121;RALN;ND;OE;0;0;0;0;0;0;1;1;0;0
U9473;SSNA;ND;OP;0;0;81;351;0;0;0;7;0;0
U9473;SSNA;ND;PF;0;0;280;1035;0;0;14;41;0;0
U9473;SSNA;ND;PL;0;0;0;3;0;0;1;2;0;0
U9473;SSNA;ND;PS;0;0;0;0;0;0;1;1;0;0
U9473;SSNA;ND;DA;0;0;0;0;0;0;3;5;0;0
U9473;SSNA;ND;DT;0;0;0;0;0;0;1;3;0;0
U9473;SSNA;ND;PT;0;0;5;22;0;0;2;6;0;0
U9473;SSNA;ND;BI;0;0;1;9;0;0;1;0;0;0
U9473;SSNA;ND;MD;0;0;128;189;0;0;1;1;0;0
U9473;SSNA;ND;MV;0;0;0;0;0;0;0;1;0;0
U9473;SSNA;ND;AT;0;0;7;2;0;0;11;27;0;0
C7097;RALN;ND;EQ;0;0;0;0;0;2;0;0;0;0
C7097;RALN;ND;IR;0;0;1;0;0;1;0;0;0;0
C7908;RALN;ND;IR;0;0;3;0;0;0;0;0;0;0
C645;RALN;ND;IR;0;0;1;1;0;0;0;0;0;0
C7397;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C7397;RALN;ND;IR;0;0;19;4;0;0;0;0;0;0
IP10579;RALN;ND;OE;0;0;19;34;0;0;0;0;0;0
IP10579;RALN;ND;IR;0;0;3;4;0;0;0;0;0;0
IP10579;RALN;ND;EQ;0;0;2;5;0;0;0;0;0;0
C12914;RALN;ND;OE;0;0;0;0;0;0;0;5;0;0
C12914;RALN;ND;IR;0;0;0;0;0;0;2;2;0;0
C3864;RALN;ND;OE;0;0;0;1;2;0;0;0;0;0
C7848;RALN;ND;EQ;0;0;0;0;0;0;0;1;0;0
R9813;RALN;ND;IR;0;3;0;0;0;0;23;51;0;0
R9813;RALN;ND;EQ;0;0;0;0;0;0;35;73;0;0
R9813;RALN;ND;OE;0;1;0;0;0;0;3;24;0;0
R9813;RALN;ND;OP;0;0;0;0;0;0;1;0;0;0
R9813;RALN;ND;IR;7;25;0;0;26;21;256;416;0;0
R9813;RALN;ND;EQ;18;36;0;0;40;18;595;832;0;0
R9813;RALN;ND;OE;5;29;0;0;24;9;85;242;0;0
AU12308;AUIN;ND;LI;14;17;0;0;10;2;124;159;0;0
C6971;RALN;ND;IR;0;0;14;11;0;0;0;0;0;0
C6971;RALN;ND;EQ;0;0;3;5;0;0;0;0;0;0
C6971;RALN;ND;OE;0;0;9;2;0;0;0;0;0;0
C1799;RALN;ND;OE;0;0;0;0;4;3;0;0;0;0
C1799;RALN;ND;EQ;0;0;0;0;1;0;0;0;0;0
C1799;RALN;ND;IR;0;0;0;0;1;1;0;0;0;0
C4599;RALN;ND;EQ;1;1;0;0;0;0;0;0;0;0
C5112;RALN;ND;IR;0;0;0;0;1;4;0;0;0;0
C5112;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
C6774;RALN;ND;IR;0;0;1;4;0;0;0;0;0;0
C6774;RALN;ND;OE;0;0;2;2;0;0;0;0;0;0
C6774;RALN;ND;EQ;0;0;1;1;0;0;0;0;0;0
U9429;SSNA;ND;MV;0;0;0;0;21;10;1;0;0;0
U9429;SSNA;ND;MD;0;0;0;0;28;19;1;2;0;0
U9429;SSNA;ND;OP;0;0;0;0;18;12;2;2;0;0
U9429;SSNA;ND;AT;0;0;0;0;18;1;6;14;0;0
U9429;SSNA;ND;PT;0;0;0;0;5;1;3;2;0;0
U9429;SSNA;ND;PF;0;0;0;0;220;329;4;27;0;0
U9429;SSNA;ND;BI;0;0;0;0;0;1;0;0;0;0
U9429;SSNA;ND;PL;0;0;0;0;0;0;0;1;0;0
U9429;SSNA;ND;DP;0;0;0;0;0;0;1;0;0;0
UC10893;RALN;ND;IR;0;0;0;11;0;0;7;7;0;0
UC10893;RALN;ND;OE;0;0;0;3;0;0;0;0;0;0
UC10893;RALN;ND;EQ;0;0;0;0;0;0;2;5;0;0
AP10082;SSNA;ND;BI;0;0;0;0;0;0;0;4;0;0
AP10082;SSNA;ND;CH;0;0;0;0;0;0;0;3;0;0
C4424;REFR;SC;CC;0;0;0;0;0;0;2;1;0;0
C4424;REFR;SC;CD;0;0;0;0;0;0;0;2;0;0
C1695;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
C6234;RALN;ND;OP;0;0;0;0;2;0;0;0;0;0
C4526;RALN;ND;IR;0;0;2;0;5;0;0;0;0;0
C4526;RALN;ND;EQ;0;0;1;0;1;0;0;0;0;0
C3546;RALN;ND;IR;0;0;8;3;0;1;0;0;0;0
C3546;RALN;ND;OE;0;0;0;0;1;0;0;0;0;0
C3546;RALN;ND;EQ;0;0;0;0;2;4;0;0;0;0
UC10310;RALN;ND;IR;0;0;8;2;0;0;0;0;0;0
LS11943;LS13;NF;LI;0;0;0;0;0;0;32;57;0;0
C3618;RALN;ND;IR;0;0;17;18;18;18;0;0;0;0
C3618;RALN;ND;EQ;0;0;0;0;0;1;0;0;0;0
U9472;SSNA;ND;PF;0;0;86;468;77;341;13;28;0;0
U9472;SSNA;ND;DA;0;0;0;0;0;0;3;6;0;0
U9472;SSNA;ND;AT;0;0;5;1;4;0;1;7;0;0
U9472;SSNA;ND;OP;0;0;48;46;19;4;0;0;0;0
U9472;SSNA;ND;DT;0;0;0;0;0;0;2;2;0;0
U9472;SSNA;ND;BI;0;0;1;4;1;5;0;2;0;0
U9472;SSNA;ND;MD;0;0;43;109;48;81;3;3;0;0
U9472;SSNA;ND;PT;0;0;0;0;0;0;1;3;0;0
U9472;SSNA;ND;CH;0;0;0;0;0;1;0;0;0;0
U9472;SSNA;ND;DP;0;0;0;0;0;0;3;1;0;0
U9472;SSNA;ND;FM;0;0;0;0;1;3;0;0;0;0
Q9141;UNIV;ND;CC;18;78;1;0;0;0;173;469;0;0
Q9141;UNIV;ND;CD;20;31;0;0;0;0;126;237;0;0
Q9141;UNIV;ND;CE;2;0;0;0;0;0;20;44;0;0
Q9141;UNIV;ND;CB;0;1;0;0;0;0;6;6;0;0
LS8525;LS13;NF;LI;0;0;0;0;0;0;26;32;0;0
V9736;RALN;ND;OE;0;0;0;0;0;0;2;0;0;0
V9736;RALN;ND;EQ;0;0;0;0;0;0;2;6;0;0
V9736;RALN;ND;IR;0;0;0;0;0;0;3;24;0;0
N10747;RALN;ND;IR;0;0;0;0;0;0;0;1;0;0
C5916;RALN;ND;IR;0;1;79;42;8;3;16;117;0;0
C5916;RALN;ND;OP;0;0;0;4;0;0;0;0;0;0
C5916;RALN;ND;EQ;1;0;7;8;7;4;36;150;0;0
C5916;RALN;ND;OE;0;0;7;16;0;0;7;10;0;0
C344;RALN;ND;OE;0;0;3;11;17;2;0;2;0;0
C344;RALN;ND;EQ;0;0;0;1;0;0;3;4;0;0
C344;RALN;ND;OP;0;0;2;0;5;7;0;0;0;0
C344;RALN;ND;IR;0;0;17;24;23;20;0;1;0;0
CM9058;RALN;ND;PC;0;0;7;0;0;0;1;0;0;0
CM9058;RALN;ND;EQ;0;0;6;0;1;2;15;35;0;0
CM9058;RALN;ND;OE;0;0;5;0;12;0;11;19;0;0
CM9058;RALN;ND;IR;0;0;20;14;9;2;26;54;0;0
C4815;PRBZ;NF;CB;0;0;1;0;1;0;0;0;0;0
U14268;SSNA;ND;AT;0;0;2;2;7;24;1;0;0;0
U14268;SSNA;ND;PF;0;0;326;791;197;429;4;15;0;0
U14268;SSNA;ND;OP;0;0;165;304;64;128;0;0;0;0
U14268;SSNA;ND;PT;0;0;11;6;3;3;1;2;0;0
U14268;SSNA;ND;MD;0;0;263;411;249;134;1;13;0;0
U14268;SSNA;ND;MV;0;0;18;11;1;1;2;0;0;0
U14268;SSNA;ND;FM;0;0;0;0;1;6;0;0;0;0
U14268;SSNA;ND;PS;0;0;0;0;1;0;0;0;0;0
U14268;SSNA;ND;BI;0;0;5;23;5;18;0;0;0;0
U14268;SSNA;ND;PL;0;0;1;6;0;1;0;1;0;0
U14268;SSNA;ND;CH;0;0;0;0;0;1;0;0;0;0
AG12608;MNST;MM;AT;9;30;0;0;0;0;281;591;0;0
AG12608;MNST;MM;FU;0;0;0;0;0;0;917;1800;0;0
U10601;SSNA;ND;OP;0;0;0;1;0;0;0;0;0;0
U10601;SSNA;ND;AT;0;0;0;0;0;0;1;1;0;0
U10601;SSNA;ND;PF;0;0;13;23;0;0;3;3;0;0
U10601;SSNA;ND;BI;0;0;0;0;2;5;0;3;0;0
J8633;SSNA;ND;AT;0;0;0;0;8;3;0;0;0;0
J8633;SSNA;ND;PT;0;0;0;0;5;11;0;0;0;0
J8633;SSNA;ND;OP;0;0;0;0;22;38;0;1;0;0
J8633;SSNA;ND;PF;0;0;0;0;84;172;1;0;0;0
J8633;SSNA;ND;BI;0;0;2;14;2;3;0;0;0;0
J8633;SSNA;ND;MD;0;0;119;150;139;148;0;0;0;0
C5180;REFR;SC;XA;0;0;2;2;0;0;0;0;0;0
C4463;RALN;ND;EQ;0;0;0;0;0;0;1;0;0;0
C1880;RALN;ND;EQ;0;0;0;0;0;0;1;1;0;0
C1880;RALN;ND;IR;0;0;0;0;0;0;0;3;0;0
C2837;RALN;ND;IR;0;0;0;1;0;0;0;0;0;0
C2837;RALN;ND;OE;0;0;0;0;2;0;0;0;0;0
C2837;RALN;ND;EQ;0;0;1;0;0;0;0;0;0;0
C4610;RALN;ND;IR;0;0;0;0;0;2;0;0;0;0
C441;RALN;ND;OE;0;0;0;0;0;0;1;1;0;0
C441;RALN;ND;IR;0;0;0;0;0;0;2;1;0;0
C5876;RALN;ND;OE;0;0;3;0;1;0;0;0;0;0
C5876;RALN;ND;OP;0;0;1;0;0;0;0;0;0;0
C5876;RALN;ND;IR;0;0;8;1;0;1;0;0;0;0
C3731;RALN;ND;OE;0;0;0;1;10;0;0;1;0;0
