ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERNO_UOMINI;COMANDATI_DISTACCATI_ESTERNO_DONNE;FUORI_RUOLO_ESTERNO_UOMINI;FUORI_RUOLO_ESTERNO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERNO_UOMINI;CONVENZIONI_ESTERNO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
U10751;SSNA;BI;SD0A12;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U10510;SSNA;BI;SD0A12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AA37;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
U10857;SSNA;BI;SD0A12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U10327;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
J8633;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
U10543;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10532;SSNA;BI;SD0A12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U14498;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10831;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
U10852;SSNA;BI;SD0A12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9549;SSNA;BI;SD0A12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
U9646;SSNA;BI;SD0A12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;1;7;0;0;0;0
U10524;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U14268;SSNA;BI;SD0A12;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9476;SSNA;BI;SD0A12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U12386;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
J8629;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9450;SSNA;BI;SD0A12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PU10574;SSNA;BI;SD0A12;0;2;0;0;0;0;0;0;0;0;2;3;0;0;0;0
U12242;SSNA;AT;AAT117;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0
ER14012;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10510;SSNA;AT;AAT117;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9540;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PU11803;SSNA;AT;AAT117;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9478;SSNA;AT;AAT117;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
U10850;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
U9596;SSNA;AT;AAT117;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
U9537;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0
U10769;SSNA;AT;AAT117;0;2;0;0;1;1;0;0;0;0;0;0;0;0;1;3
U14017;SSNA;AT;AAT117;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;4
U9444;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9415;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
J10944;SSNA;AT;AAT117;1;0;0;0;0;0;0;0;0;0;2;6;0;0;0;2
AP9835;SSNA;AT;AAT117;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9416;SSNA;AT;AAT117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9542;SSNA;AT;AAT117;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
J9694;SSNA;AT;AAT117;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0
PU9828;SSNA;AT;AAT117;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U10621;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP10042;SSNA;AT;AAT117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9564;SSNA;AT;AAT117;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
AP9855;SSNA;AT;AAT117;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U9477;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP199;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ER12895;SSNA;AT;AAT117;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U10859;SSNA;AT;AAT117;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
PU9818;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;42;58;0;0;0;0
U9433;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12376;SSNA;AT;AAT117;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP9841;SSNA;AT;AAT117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AP202;SSNA;AT;AAT117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
U12371;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
U12353;SSNA;AT;AAT117;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;1
U12372;SSNA;AT;AAT117;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
U9516;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U9591;SSNA;AT;AAT117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
AP11913;SSNA;AT;AAT117;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
U11894;SSNA;AT;AAT117;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
